account	year	gfcf	volume
213	2022	912.5094480166222	857.8463520639142
213	2023	1025.9161595163323	971.3791882835789
22	1997	1151.1413905618067	1339.0212570242888
22	1998	1207.3044145483689	1351.176791726254
22	1999	1359.9826396568571	1472.6600750310831
22	2000	1767.3002496457837	1755.262498196573
22	2001	1996.5377359442118	1878.1173468128914
22	2002	2081.161363105486	2000.456667112598
22	2003	2132.712917392737	2023.6120154768448
22	2004	2017.4297585627912	1919.2038673901939
22	2005	1965.3314022832155	1877.4059621465894
22	2006	2143.262862195276	2046.5483121806662
22	2007	2261.2387725967974	2169.3935353207553
22	2008	2509.9724853234134	2372.0347367077297
22	2009	2522.4786123845624	2491.2006995818997
22	2010	2483.31720912526	2486.780352136311
22	2011	2584.2032272465217	2618.5281967343853
22	2012	2550.643943338994	2555.460478989858
22	2013	2708.727168831365	2762.427084596845
22	2014	2921.682401360343	2990.7508882343236
22	2015	3083.6162863969357	3135.059115750834
22	2016	3395.5843905864604	3443.358536297326
22	2017	3436.8705707444205	3436.8705707444205
22	2018	3441.35812166093	3383.6893650199845
22	2019	3520.3757659376356	3328.6940605090367
22	2020	3529.3792241640926	3449.901149992181
22	2021	3709.8312259180766	3554.7005472736637
22	2022	3882.0409550083036	3649.4906206778505
22	2023	4102.526867934412	3884.4394660519597
23	1997	3852.5908799521403	4481.379199088794
23	1998	4321.225569519732	4836.178540383534
23	1999	4848.142370841213	5249.821210516212
23	2000	5289.670590958076	5253.640640849191
23	2001	5479.868411632639	5154.841672587773
23	2002	5775.6534308842	5551.681199531489
23	2003	6258.610971457361	5938.445938386971
23	2004	7025.822930838297	6683.745237340754
23	2005	7873.59920111299	7521.348341836545
23	2006	8578.883131449378	8191.761777218374
23	2007	8812.68335608498	8454.736639582881
23	2008	8408.716317704484	7946.607906399464
23	2009	7566.573097473439	7472.750056756348
23	2010	7257.438183101471	7267.55913995289
23	2011	7539.264764959407	7639.40589561417
23	2012	7960.02103866114	7975.052429151553
23	2013	8429.690718896636	8596.807469059811
23	2014	9231.464939360076	9449.696501659566
23	2015	9899.154282878671	10064.298210405746
23	2016	10344.157042125813	10489.694071674132
23	2017	10893.448185226303	10893.448185226303
23	2018	11631.56298635225	11436.646400661359
23	2019	12505.676765480437	11824.752452473862
23	2020	11771.171105553844	11506.096158715563
23	2021	13687.823372444362	13115.451962635363
23	2022	16527.186276455584	15537.139355602534
23	2023	17592.280081624544	16657.08702142124
311FT	1997	995.3791002920229	1157.8367218976032
311FT	1998	1092.40114297222	1222.5806961796402
311FT	1999	1159.927403412627	1256.0298397421063
311FT	2000	1356.1298538098972	1346.892739677032
311FT	2001	1394.5823027285014	1311.8656197469697
311FT	2002	1294.0265952316279	1243.8459485858316
311FT	2003	1479.877234604048	1404.172745873572
311FT	2004	1467.1349312445175	1395.702141339304
311FT	2005	1465.6141452019046	1400.0451685714831
311FT	2006	1470.5751613755774	1404.2155852807332
311FT	2007	1563.3515788326843	1499.8525806535276
311FT	2008	1630.5814393733685	1540.9714002208077
311FT	2009	1612.6439139349695	1592.6476549085664
311FT	2010	1616.1962844238142	1618.4501724274576
311FT	2011	1687.9117038757695	1710.3315805800783
311FT	2012	1791.8493431853074	1795.2330009729683
311FT	2013	1900.282203351614	1937.9548768585023
311FT	2014	2002.3222235057806	2049.6570625517
311FT	2015	2242.779903077279	2280.1953702160795
311FT	2016	2206.8118185420635	2237.8605386586264
311FT	2017	2352.109403865791	2352.109403865791
311FT	2018	2453.936738431095	2412.814752407578
311FT	2019	2618.626204099091	2476.044056608356
311FT	2020	2721.6402375278485	2660.3516338021554
311FT	2021	2850.758095282779	2731.550505761551
311FT	2022	3379.651663395371	3177.1965287505136
311FT	2023	3474.750381874575	3290.0351301851624
313TT	1997	318.48944152266023	370.4706787829977
313TT	1998	333.9378126670948	373.73260373971004
313TT	1999	340.80248838280136	369.03869466982985
313TT	2000	342.92610176981975	340.5903021911237
313TT	2001	318.9717353074172	300.0526052870006
313TT	2002	333.1652845864415	320.2455737535387
313TT	2003	332.0185737297122	315.03385649405936
313TT	2004	315.34141000409346	299.98786875200955
313TT	2005	303.01103667007857	289.4548604778495
313TT	2006	280.92311814573674	268.2464869030634
313TT	2007	304.29095022139984	291.9314971363363
313TT	2008	284.9834278230736	269.3219125448973
313TT	2009	246.7787208167109	243.71874509546538
313TT	2010	239.02779404007464	239.3611334263339
313TT	2011	231.14020593906096	234.21035167397298
313TT	2012	236.15389476389643	236.59983848575186
313TT	2013	253.3106209181715	258.33244783464005
313TT	2014	283.10159999942067	289.79411357805566
313TT	2015	292.89405133570557	297.78029440301
313TT	2016	286.9060884482153	290.94271122008894
313TT	2017	286.8683895582735	286.8683895582735
313TT	2018	318.70629293959627	313.36555390642616
313TT	2019	324.2982225698821	306.64043814495676
313TT	2020	292.0658682339177	285.48883831895404
313TT	2021	320.39465429074613	306.99699894542346
313TT	2022	338.4253390935177	318.15225937483007
313TT	2023	317.80660144860934	300.9122292135981
315AL	1997	404.2229168812864	470.19686957502694
315AL	1998	416.5649065618856	466.20622538234386
315AL	1999	405.8027527955405	439.4243683364121
315AL	2000	380.7277395598989	378.13445870704965
315AL	2001	333.79455504229304	313.99624099774
315AL	2002	302.96751156304	291.2188305862167
315AL	2003	307.8774281952627	292.1276735884813
315AL	2004	295.8373054485256	281.43339232766283
315AL	2005	281.9611372751058	269.34669623603435
315AL	2006	281.109710449063	268.42465924495116
315AL	2007	258.52053086667223	248.0201450666752
315AL	2008	265.7285675317043	251.12522005976143
315AL	2009	248.87822254590571	245.79221368737524
315AL	2010	275.62767412757813	276.0120543629341
315AL	2011	263.3610098752684	266.85913205581124
315AL	2012	298.5840414050568	299.14787575910765
315AL	2013	289.97395954706803	295.7226290258691
315AL	2014	295.43815063771234	302.4222999141337
315AL	2015	282.70281610980277	287.419042571298
315AL	2016	273.44369518869087	277.2909089330696
315AL	2017	264.92273652255574	264.92273652255574
315AL	2018	241.19026430044124	237.14850457524463
315AL	2019	264.130831169104	249.7491141192816
315AL	2020	229.5266236142923	224.35791465517917
315AL	2021	202.5310027998529	194.0619458542503
315AL	2022	324.54631930218346	305.1046503620168
315AL	2023	292.2768311686334	276.73960331079456
321	1997	316.0468158789389	367.62938779414776
321	1998	346.68999393007084	388.0044403691364
321	1999	376.5132329354642	407.70814986641193
321	2000	405.8321140267935	403.0678377699765
321	2001	409.92679246362337	385.61285669123544
321	2002	367.6560038374744	353.3987883492011
321	2003	382.18886013464356	362.6376354935551
321	2004	396.585287042682	377.276092717394
321	2005	426.68386450714405	407.59478541218715
321	2006	429.80036376515636	410.4056597785972
321	2007	437.64092778090526	419.86516905039986
321	2008	395.6730303780853	373.9284705004635
321	2009	310.9816963696507	307.12562467313825
321	2010	308.2217451422274	308.65157987241037
321	2011	323.9111562308539	328.21354252817656
321	2012	329.8074214659696	330.4302168222398
321	2013	333.2776282036536	339.8847833158373
321	2014	352.09164684094964	360.4150831175789
321	2015	360.1242023846589	366.1320211820907
321	2016	363.4439456711945	368.55741717446915
321	2017	386.4014247056254	386.4014247056254
321	2018	431.1793343420225	423.9538218490727
321	2019	467.70998192394416	442.243539435444
321	2020	445.72971923951997	435.69233378550064
321	2021	525.3903470979834	503.42057107983993
321	2022	583.9453610920783	548.9646150034819
321	2023	652.2957646948746	617.6201871397037
322	1997	494.45512374255907	575.1560379674434
322	1998	510.5717462738309	571.4156974522579
322	1999	538.6121662127866	583.2373222850185
322	2000	592.4016082110049	588.3665364572455
322	2001	581.2570671125741	546.7810405223487
322	2002	564.8382295252426	542.9345470875801
322	2003	578.6169711239877	549.0172847814661
322	2004	559.3975115295808	532.1612130381426
322	2005	569.7003367755178	544.21295444459
322	2006	570.1432409278116	544.415576830779
322	2007	562.6201166850273	539.7680504904125
322	2008	581.7813435263405	549.809037382797
322	2009	549.7019113327668	542.8857867615975
322	2010	574.7226415896378	575.524128686091
322	2011	609.9369888801616	618.0385454110458
322	2012	623.4922731051894	624.6696513783473
322	2013	662.3580085031405	675.489109218077
322	2014	684.7377532276595	700.9249337709325
322	2015	705.9309764776865	717.707761714803
322	2016	679.3012216142973	688.8586443757345
322	2017	681.4998760248398	681.4998760248398
322	2018	680.9718592705375	669.5604341751882
322	2019	726.1949252247286	686.6541798623952
322	2020	699.9102400914427	684.1489646822125
322	2021	719.6771677022197	689.5830742969576
322	2022	794.3608778519781	746.7753706756085
322	2023	848.1745978154897	803.0862412160349
323	1997	752.9937848166699	875.8912610940112
323	1998	800.4951556840012	895.8887776900312
323	1999	836.9366239984275	906.2785917655306
323	2000	847.6006582974197	841.827329144766
323	2001	893.3323870375448	840.3462766364974
323	2002	788.4156395006859	757.8419196392932
323	2003	808.3021652123583	766.9527203217416
323	2004	885.708849040759	842.5848985551356
323	2005	904.6963900772655	864.2218786563683
323	2006	950.9917964599861	908.0783744600329
323	2007	943.7638823772802	905.4308152284459
323	2008	896.4459590350226	847.1809818020212
323	2009	753.0263491850923	743.6890678411472
323	2010	718.1857013663074	719.1872567790369
323	2011	706.303109747902	715.6846600979926
323	2012	712.6753090982934	714.0210971071317
323	2013	742.1844785259651	756.8981213165329
323	2014	751.203603430126	768.9620347363634
323	2015	719.9858449507262	731.9971023573016
323	2016	728.3515216245117	738.59905716487
323	2017	745.1292270530602	745.1292270530602
323	2018	763.6690651899517	750.8718369103786
323	2019	785.5670724337384	742.7935601201904
323	2020	722.8235313073426	706.546271600842
323	2021	847.8434781129534	812.3899692780997
323	2022	952.2484909833966	895.2048617403397
323	2023	909.2637172344143	860.9279066227768
324	1997	329.1784732165011	382.90428665463725
324	1998	339.6023547562196	380.07217950399234
324	1999	362.76788875977195	392.82397488149417
324	2000	391.4562782675425	388.7899212736121
324	2001	395.297677366018	371.8514364392204
324	2002	292.9786490188691	281.6173229724388
324	2003	315.6412546488735	299.4943343188014
324	2004	293.26690895425867	278.98814491739483
324	2005	316.8894458543579	302.7123742576662
324	2006	359.14735099466554	342.94085805669226
324	2007	312.4799808222141	299.78791206307517
324	2008	432.10261754844686	408.3560376221347
324	2009	356.0805109919395	351.66522869029694
324	2010	373.5143523081638	374.0352417112453
324	2011	392.7851699265626	398.0023830431099
324	2012	506.91606897227814	507.8733093290033
324	2013	538.5396029626334	549.2160312305808
324	2014	533.4943076950119	546.1060975908679
324	2015	535.0132415952372	543.9386695127356
