account	year	volume	netstock	cfc	current_cost_netstock
212	2021	363.09467602070197	819.1905329779436	332.73529010752264	854.9408251980338
212	2022	410.74700741743976	888.4161948331623	363.28353413765814	945.0272413070029
212	2023	441.2396251098223	959.9771508136268	390.4338543205241	1013.8739677204553
213	1997	301.8275833247244	905.4827499741732	0.0	778.4332522482806
213	1998	314.9584709644983	866.1205591198641	316.5928409953121	773.8966365908128
213	1999	295.9287076587037	824.0209624621625	312.1647917108456	760.9727612383477
213	2000	243.54079187094135	752.2979682005596	317.42589413764335	757.4572967717843
213	2001	195.66734030937013	664.5880957248481	301.2449141115746	706.4921764476702
213	2002	245.56903769386275	647.6995952281178	273.0458984280015	673.8298282828783
213	2003	245.59193039031808	636.4596721440104	270.6786712638463	670.773722333934
213	2004	259.84597384670894	640.844759634931	268.53551258409055	673.6435407795464
213	2005	405.5045248468318	765.1502771289806	294.3685332763103	800.9849214433644
213	2006	578.4341876756878	992.1286744823938	368.0646768111697	1039.0140950405407
213	2007	629.2251809882446	1185.7734338117998	454.02151430925056	1235.9753177074158
213	2008	646.1882948875311	1329.0058682808092	532.2035767211448	1406.2897606837198
213	2009	521.7746035221874	1320.8160817890293	536.6182818429781	1337.399398517178
213	2010	574.1708295886202	1359.0197458498699	535.2207662963979	1357.1271461553786
213	2011	736.9126959679937	1520.107077206575	568.2771594419613	1500.180757868684
213	2012	948.6759859205026	1803.9680397381358	663.5619790598636	1800.567918136626
213	2013	972.3984412512116	2012.9773942014335	748.5492635450208	1973.8463282235573
213	2014	1128.5940827545369	2282.4799984297365	839.2515952575983	2229.7683398185645
213	2015	871.8378424649037	2248.184867673911	891.2643400650927	2211.2946572396922
213	2016	691.3608041221439	2074.9239152177274	852.6257458962756	2046.1358246312718
213	2017	926.326250611776	2155.221152321632	846.0290135078718	2155.221152321632
213	2018	1130.035907389705	2378.510691039176	922.2001914168231	2419.048027482474
213	2019	1006.3803755959126	2424.3241070227114	1015.8808784195347	2563.9279789612197
213	2020	656.0226029833296	2162.9015738345825	938.5810381614208	2212.7300310099868
213	2021	807.5479581578682	2114.8910143546123	892.8959449952464	2207.1869683886125
213	2022	857.8463520639142	2124.7993029563368	901.9697902550708	2260.194304518453
213	2023	971.3791882835789	2226.0155255405402	919.0172681186078	2350.992615995382
22	1997	1339.0212570242888	4017.0637710728665	0.0	3453.4241716854185
22	1998	1351.176791726254	3804.0231738204566	1397.6605952612222	3398.973397796629
22	1999	1472.6600750310831	3763.232178406207	1397.6525993157627	3475.296518459954
22	2000	1755.262498196573	3971.540200767949	1557.5636317317283	3998.777388286349
22	2001	1878.1173468128914	4212.791256189376	1740.0751475960342	4478.419163164175
22	2002	2000.456667112598	4475.574726720083	1807.7763832045478	4656.133447961839
22	2003	2023.6120154768448	4670.05983071076	1927.742354681562	4921.841168059494
22	2004	1919.2038673901939	4712.709776632335	1972.5969653586576	4953.908809998711
22	2005	1877.4059621465894	4706.311486210381	1972.0293468624557	4926.724394866518
22	2006	2046.5483121806662	4842.997917624143	2000.116985564119	5071.865402225877
22	2007	2169.3935353207553	5036.493224516726	2059.5514885069015	5249.722363312202
22	2008	2372.0347367077297	5334.357763600926	2194.7866299541283	5644.559502569965
22	2009	2491.2006995818997	5632.2390920522	2220.857277671085	5702.953861534452
22	2010	2486.780352136311	5827.1430214817265	2288.6847070376984	5819.028018638028
22	2011	2618.5281967343853	6066.868844933139	2347.619849076273	5987.341311775808
22	2012	2555.460478989858	6174.129629113642	2443.585324441498	6162.492620552494
22	2013	2762.427084596845	6418.108989906466	2469.490619603106	6293.344823621896
22	2014	2990.7508882343236	6771.031733466249	2576.9100657723475	6614.661332224868
22	2015	3135.059115750834	7126.570418769861	2733.9115950441537	7009.631333286776
22	2016	3443.358536297326	7620.512392761013	2908.495509466532	7514.783214226294
22	2017	3436.8705707444205	7944.400404127693	3112.982559377741	7944.400404127693
22	2018	3383.6893650199845	8116.008073601783	3266.8257153504956	8254.330491531457
22	2019	3328.6940605090367	8184.58376615872	3447.851165652528	8655.890214273875
22	2020	3449.901149992181	8331.306802432631	3379.2760144148515	8523.241640911749
22	2021	3554.7005472736637	8516.454991016475	3516.6029856497626	8888.121584258566
22	2022	3649.4906206778505	8718.87884457586	3666.718387706519	9274.457252917191
22	2023	3884.4394660519597	9049.618784760542	3753.2179128676567	9557.69925970252
23	1997	4481.379199088794	13444.137597266383	0.0	11557.772639856425
23	1998	4836.178540383534	12992.907181830535	4724.409280097086	11609.431344954039
23	1999	5249.821210516212	13036.789129983868	4807.61795607999	12039.30709758059
23	2000	5253.640640849191	13069.226620696907	5257.010640954054	13158.856577387149
23	2001	5154.841672587773	13008.519140954417	5544.403662513333	13828.741530842988
23	2002	5551.681199531489	13298.747093579186	5473.716772407269	13835.26026025664
23	2003	5938.445938386971	13814.536344375269	5715.013488633606	14559.332462995897
23	2004	6683.745237340754	14779.47859403414	6011.494415335909	15535.900296090967
23	2005	7521.348341836545	16120.776014219882	6469.484165343933	16875.76793124436
23	2006	8191.761777218374	17573.6521571619	7057.347841027047	18404.137247778788
23	2007	8454.736639582881	18761.38197109367	7574.668831332283	19555.679340707058
23	2008	7946.607906399464	19129.761236062	8018.915188351082	20242.18853555441
23	2009	7472.750056756348	18980.465871338292	7717.742918719441	19218.772386175606
23	2010	7267.55913995289	18709.943197519606	7527.584121312466	18683.88733417567
23	2011	7639.40589561417	18839.467044691544	7411.438780773119	18592.509944025944
23	2012	7975.052429151553	19205.521720753994	7594.656302987877	19169.323125306328
23	2013	8596.807469059811	19967.687371385837	7682.341108646992	19579.527576742305
23	2014	9449.696501659566	21186.538665640197	8040.761831887075	20697.25613345419
23	2015	10064.298210405746	22511.27428576492	8596.156099251632	22141.8893399426
23	2016	10489.694071674132	23748.927916905057	9123.674973078434	23419.428467219775
23	2017	10893.448185226303	24910.492098958628	9731.884003172736	24910.492098958628
23	2018	11436.646400661359	26137.53339985689	10383.60902517808	26582.999543532293
23	2019	11824.752452473862	27278.982643632815	11298.497558622932	28849.83349998609
23	2020	11506.096158715563	27774.40189468485	11264.3384932867	28414.262539350326
23	2021	13115.451962635363	29445.811231986037	11943.47206398698	30730.855814196144
23	2022	15537.139355602534	32578.156950992805	13195.243375292393	34654.07988881259
23	2023	16657.08702142124	35599.67715184624	14401.120092045254	37598.38022490279
311FT	1997	1157.8367218976032	3473.5101656928096	0.0	2986.137300876069
311FT	1998	1222.5806961796402	3334.490690611573	1216.6179197859663	2979.4364110580427
311FT	1999	1256.0298397421063	3269.685326859471	1219.7743233867743	3019.512348479863
311FT	2000	1346.892739677032	3302.200834303841	1323.391352028633	3324.847630962215
311FT	2001	1311.8656197469697	3294.688572658369	1402.5682328318164	3502.427617027884
311FT	2002	1243.8459485858316	3232.9973389271063	1358.206646814114	3363.426591244043
311FT	2003	1404.172745873572	3325.475514179381	1382.413196325465	3504.7650099529546
311FT	2004	1395.702141339304	3380.068793902341	1409.7475379602322	3553.0625415427235
311FT	2005	1400.0451685714831	3420.083503077797	1423.7254082524196	3580.2578891057924
311FT	2006	1404.2155852807332	3450.235323119143	1438.9984447461266	3613.284470180042
311FT	2007	1499.8525806535276	3550.034032624035	1459.327708698758	3700.3312068138584
311FT	2008	1540.9714002208077	3650.83218860003	1523.9217036806965	3863.134127048078
311FT	2009	1592.6476549085664	3761.0945048238254	1500.9972150266126	3808.3163870207104
311FT	2010	1618.4501724274576	3856.104813572099	1521.318289044688	3850.7347203012837
311FT	2011	1710.3315805800783	3996.012859531465	1549.8376421426005	3943.6311362230863
311FT	2012	1795.2330009729683	4160.036073831783	1628.1352800793593	4152.195231751372
311FT	2013	1937.9548768585023	4388.319779936608	1676.4361947544692	4303.013491184746
311FT	2014	2049.6570625517	4633.594072084155	1762.7123029026377	4526.585717558166
311FT	2015	2280.1953702160795	4989.22552323617	1892.9839680603757	4907.357887659391
311FT	2016	2237.8605386586264	5191.034131039636	2007.8031613488172	5119.012231968666
311FT	2017	2352.109403865791	5420.780590581251	2122.362944324177	5420.780590581251
311FT	2018	2412.814752407578	5624.532687393816	2246.7120621886224	5720.392493592793
311FT	2019	2476.044056608356	5813.0585054361745	2419.244191506323	6147.801485062193
311FT	2020	2660.3516338021554	6092.332031792579	2435.932868264944	6232.685855293813
311FT	2021	2731.550505761551	6337.846775996346	2594.528842675555	6614.4367329925
311FT	2022	3177.1965287505136	6872.894957956326	2810.5095087333652	7310.844849164418
311FT	2023	3290.0351301851624	7323.625913791854	2998.713653104434	7734.8024971461555
313TT	1997	370.4706787829977	1111.4120363489933	0.0	955.4683245679807
313TT	1998	373.73260373971004	1052.385194015754	386.6795173515906	940.3279410367287
313TT	1999	369.03869466982985	1009.1223749020276	380.75514543846367	931.9115350683281
313TT	2000	340.5903021911237	956.5735017606215	395.83535991031414	963.1337707055383
313TT	2001	300.0526052870006	887.7595055795816	392.12464045986343	943.7351485734356
313TT	2002	320.2455737535387	858.7109818476702	363.38571687071874	893.3540760346584
313TT	2003	315.03385649405936	835.0022016434963	357.00558774739284	880.020462359642
313TT	2004	299.98786875200955	806.6580250556722	345.1362568683789	847.9432187388047
313TT	2005	289.4548604778495	778.9844004353228	331.98071322271113	815.4669447804616
313TT	2006	268.2464869030634	742.8616727094347	318.7529120261428	777.967383125154
313TT	2007	291.9314971363363	738.5173627532367	308.8191844735964	769.7838440578929
313TT	2008	269.3219125448973	716.7798356229056	307.9850281587542	758.4617702290452
313TT	2009	243.71874509546538	680.952177994825	283.0562074575254	689.5017753234064
313TT	2010	239.3611334263339	653.4357298518283	266.5059221943384	652.5257414087142
313TT	2011	234.21035167397298	630.7991129628632	253.4800907993274	622.5302845681854
313TT	2012	236.59983848575186	617.699274046702	249.22904308449606	616.5350335509403
313TT	2013	258.33244783464005	627.0765558933348	244.115627772689	614.8865660044637
313TT	2014	289.79411357805566	659.546131910603	251.38187730286043	644.3145546054313
313TT	2015	297.78029440301	687.847666609577	265.05691330876164	676.5608522853761
313TT	2016	290.94271122008894	701.0173704231256	273.9191048894197	691.2912540029473
313TT	2017	286.8683895582735	706.4019049139785	281.4838550674208	706.4019049139785
313TT	2018	313.36555390642616	732.0725648646742	292.59812384376056	744.5493941573194
313TT	2019	306.64043814495676	743.5820750305802	312.1259412098848	786.4009937047107
313TT	2020	285.48883831895404	733.6287486195152	302.24849721927745	750.529928555514
313TT	2021	306.99699894542346	744.9166648675298	308.6141221149627	777.4255713752985
313TT	2022	318.15225937483007	761.737992724045	320.53213413866166	810.2769378240823
313TT	2023	300.9122292135981	758.5855194940284	321.13606667508935	801.1754340744835
315AL	1997	470.19686957502694	1410.590608725081	0.0	1212.6687506438593
315AL	1998	466.20622538234386	1328.898926968674	489.5581141275558	1187.3986815360547
315AL	1999	439.4243683364121	1252.1195915927929	476.70748156900584	1156.3163395357822
315AL	2000	378.13445870704965	1149.8584433177368	483.6902041834277	1157.744278146805
315AL	2001	313.99624099774	1028.2358297099415	463.08580408175857	1093.0688856846639
315AL	2002	291.2188305862167	928.1729119618084	407.06728124092797	965.618318263376
315AL	2003	292.1276735884813	862.2216692982735	377.38436236588257	908.7074388293967
315AL	2004	281.43339232766283	809.3422731385681	351.42309768251516	850.7648480892933
315AL	2005	269.34669623603435	764.0170956224075	329.4090502372659	799.7986691120848
315AL	2006	268.42465924495116	733.0319464523977	313.5591371742506	767.673129573033
315AL	2007	248.0201450666752	695.371418523828	297.7754860244304	724.811237482197
315AL	2008	251.12522005976143	672.85196239902	289.55756732795845	711.9794184217692
315AL	2009	245.79221368737524	653.3948196721594	268.5796566354421	661.5984245438373
315AL	2010	276.0120543629341	665.6065917505515	263.4329084217391	664.6796539072675
315AL	2011	266.85913205581124	666.1203378802104	262.8539981853024	657.388501308239
315AL	2012	299.14787575910765	693.3701217193967	271.3856179983322	692.0632566991928
315AL	2013	295.7226290258691	708.6822720011554	274.95946822793087	694.9059162293959
315AL	2014	302.4222999141337	724.4734312625484	280.01167286164844	707.7424210421531
315AL	2015	287.419042571298	722.4981563177806	284.6456789920993	710.6427660391001
315AL	2016	277.2909089330696	712.7411949894118	283.06528563212765	702.8524188586009
315AL	2017	264.92273652255574	695.9297437617379	281.7341877502299	695.9297437617379
315AL	2018	237.14850457524463	661.5769163205292	276.12857244981296	672.8522770498467
315AL	2019	249.7491141192816	649.1755393130875	277.2463372167153	686.5580900179827
315AL	2020	224.35791465517917	619.7486217547078	259.6314721146531	634.0262560364525
315AL	2021	194.0619458542503	574.8840360483472	249.3535237908232	599.972548981573
315AL	2022	305.1046503620168	637.5098993339122	257.92985377687745	678.1328672048469
315AL	2023	276.73960331079456	655.6229356482704	273.14685918967723	692.4321339636713
321	1997	367.62938779414776	1102.8881633824433	0.0	948.1404476368167
321	1998	388.0044403691364	1058.5958092292426	386.26612862046954	945.8772542059747
321	1999	407.70814986641193	1045.487331041505	388.6187439558994	965.4941043795309
321	2000	403.0678377699765	1032.8814188359838	418.52447873618604	1039.965014485769
321	2001	385.61285669123544	1009.9316598000188	434.3235960094114	1073.6105882506347
321	2002	353.3987883492011	967.7867634910135	411.50115744281953	1006.8303168043764
321	2003	362.6376354935551	947.3892052386383	403.6861311704951	998.466692408312
321	2004	377.276092717394	945.9895474235872	398.0565801011567	994.4058037236547
321	2005	407.59478541218715	970.3220194592141	401.2118183162831	1015.7655688861382
321	2006	410.4056597785972	988.8860627883071	410.3590320347394	1035.6182459520571
321	2007	419.86516905039986	1009.145016067538	416.52427471572	1051.8690133218927
321	2008	373.9284705004635	984.3704027954118	421.8883284448722	1041.613172078787
321	2009	307.12562467313825	912.1849557578897	384.0734574261274	923.6377630370803
321	2010	308.65157987241037	865.3329537322686	355.00850007707544	864.1278727252646
321	2011	328.21354252817656	850.3999212616596	338.6484390874033	839.2524562902336
321	2012	330.4302168222398	842.2917948596397	337.9002656594804	840.7042420519457
321	2013	339.8847833158373	844.7651826696242	330.85232156033305	828.3434572224929
321	2014	360.4150831175789	863.5226910443986	333.7673249030892	843.5804732266533
321	2015	366.1320211820907	880.7918116813413	343.1384487890439	866.3389987704173
321	2016	368.55741717446915	894.3257220996186	350.09780861475144	881.9175900651003
321	2017	386.4014247056254	918.2183353211003	362.50881148414373	918.2183353211003
321	2018	423.9538218490727	965.4404084216275	383.1524479303598	981.8945630317309
321	2019	442.243539435444	1012.1632218106217	418.2966513561333	1070.4482936742388
321	2020	435.69233378550064	1037.8524260283318	419.44869270880343	1061.762245037367
321	2021	503.42057107983993	1111.4187599187546	448.61350499455364	1159.922183538099
321	2022	548.9646150034819	1198.416352448738	491.4041677334858	1274.7810160130111
321	2023	617.6201871397037	1313.627724248912	530.6159824682279	1387.3798472838932
322	1997	575.1560379674434	1725.46811390233	0.0	1483.365371227677
322	1998	571.4156974522579	1626.4918238117684	599.0091089444034	1453.3040910257225
322	1999	583.2373222850185	1570.3589844453613	590.4501214526268	1450.2063260116472
322	2000	588.3665364572455	1537.2114366779456	625.7764849059083	1547.7537739173194
322	2001	546.7810405223487	1480.458491553921	641.5884392488086	1573.8054120539045
322	2002	542.9345470875801	1439.417783608931	607.5346483448974	1497.4884114524164
322	2003	549.0172847814661	1417.1262597238424	602.1103189468381	1493.5291234556703
322	2004	532.1612130381426	1388.2185173476807	589.7847677838322	1459.2682913324552
322	2005	544.21295444459	1378.9898069356123	579.3612597410968	1443.5726878699527
322	2006	544.415576830779	1373.0061853160573	576.4096329412773	1437.8908863464605
322	2007	539.7680504904125	1365.144165619382	570.8149893439489	1422.9400370304115
322	2008	549.809037382797	1368.270308231919	578.4734105432194	1447.8374928496091
322	2009	542.8857867615975	1364.5850277892773	553.4334617850297	1381.7178792364432
322	2010	575.524128686091	1389.3267924312609	550.0153328533509	1387.391986501521
322	2011	618.0385454110458	1441.2499827967122	558.6944335092959	1422.357361458673
322	2012	624.6696513783473	1481.3913646797644	583.4265497574597	1478.5992360675143
322	2013	675.489109218077	1550.501834134907	594.5910048751856	1520.3610140019416
322	2014	700.9249337709325	1617.7720008990486	619.0211256260201	1580.41112786587
322	2015	717.707761714803	1676.604468695035	648.0638839711457	1649.0932561811348
322	2016	688.8586443757345	1691.785182776469	664.3311291218957	1668.3128690509404
322	2017	681.4998760248398	1695.773351871679	677.5117069296296	1695.773351871679
322	2018	669.5604341751882	1688.4825963937765	688.3868722549743	1717.2596741452173
322	2019	686.6541798623952	1697.866880814514	716.2702500052892	1795.637962622943
322	2020	684.1489646822125	1702.0353911115199	695.6456965586523	1741.246513163026
322	2021	689.5830742969576	1709.3428226551446	712.0508325549199	1783.9402489609495
322	2022	746.7753706756085	1761.874690666437	738.4816102337894	1874.143659393568
322	2023	803.0862412160349	1843.8216614576538	761.6268082682642	1947.3409154442736
323	1997	875.8912610940112	2627.6737832820336	0.0	2258.9813544500093
323	1998	895.8887776900312	2498.356503596382	916.0428202071674	2232.333218256336
323	1999	906.2785917655306	2420.803162202197	908.5561373754348	2235.5805867500835
323	2000	841.827329144766	2315.39154908877	953.7351939365795	2331.270717021869
323	2001	840.3462766364974	2243.882929922928	969.3498184574415	2385.3658304336554
323	2002	757.8419196392932	2127.4568863146965	909.5386748556164	2213.285169461576
323	2003	766.9527203217416	2057.431857811249	882.102519078564	2168.356120763307
323	2004	842.5848985551356	2073.7753206701127	868.5289189199045	2179.912262360189
323	2005	864.2218786563683	2102.701779327049	874.4152049198888	2201.1786048784106
323	2006	908.0783744600329	2158.5331649347268	892.5219647899305	2260.539827809854
323	2007	905.4308152284459	2193.547789313523	907.2668499282828	2286.415641045206
323	2008	847.1809818020212	2168.3493443773664	923.1097352790732	2294.442450075658
323	2009	743.6890678411472	2065.3071194525337	857.3623059745365	2091.2377865416192
323	2010	719.1872567790369	1976.1941269508868	807.1745932263717	1973.4420371358974
323	2011	715.6846600979926	1913.8666347155852	767.8135822268765	1888.7787193277043
323	2012	714.0210971071317	1870.9286707329998	755.5323435435218	1867.4023416361904
323	2013	756.8981213165329	1878.0342149191106	735.2170618315769	1841.5263629261365
323	2014	768.9620347363634	1892.8245055597101	736.7548801861933	1849.11156208745
323	2015	731.9971023573016	1871.8805890042247	740.5860951555665	1841.1651127864961
323	2016	738.59905716487	1863.4196069735417	736.6951135594121	1837.5659879310801
323	2017	745.1292270530602	1863.2207605265783	745.328073500024	1863.2207605265783
323	2018	750.8718369103786	1867.8737044430345	758.936820409428	1899.708173413832
323	2019	742.7935601201904	1864.2437697288485	789.4060356930424	1971.5956076029543
323	2020	706.546271600842	1831.6177394866008	756.201192955474	1873.8141515646194
323	2021	812.3899692780997	1898.0701340561504	778.4910347404108	1980.9038085372986
323	2022	895.2048617403397	2011.3841408210503	831.7139669199471	2139.552179331593
323	2023	860.9279066227768	2058.3626827330145	859.6476189287042	2173.9270964746156
324	1997	382.90428665463725	1148.7128599639118	0.0	987.5354196495035
324	1998	380.07217950399234	1082.5353895626015	398.73329354112195	967.2677644603538
324	1999	392.82397488149417	1049.0435721096462	393.6971514449265	968.778247269739
324	2000	388.7899212736121	1023.3539824677744	417.32204947499724	1030.372238083766
324	2001	371.8514364392204	992.1121853445333	428.50935447507266	1054.6675476331543
324	2002	281.6173229724388	896.0892260400547	392.8754756589452	932.240275827325
324	2003	299.4943343188014	846.9714292923711	367.4071854678658	892.6349982601686
324	2004	278.98814491739483	797.1377402927433	345.65111308965635	837.9356806564423
324	2005	302.7123742576662	783.6854720765507	330.9717305015159	820.3881839302109
324	2006	342.94085805669226	808.2410297649442	333.43136152068683	846.4363985387066
324	2007	299.78791206307517	788.6506132291922	332.89979341993825	822.0395772509837
324	2008	408.3560376221347	866.0637735045738	350.18775378771403	916.4268163496515
324	2009	351.66522869029694	870.4302062449634	351.65925613202523	881.3587677600204
324	2010	374.0352417112453	891.9828389226801	351.99173428339526	890.7406447208726
324	2011	398.0023830431099	926.3238784843784	358.89428978518555	914.1811645336525
324	2012	507.8733093290033	1040.7770100970884	392.6786587895406	1038.8153520652202
324	2013	549.2160312305808	1151.5313660902098	429.9382448244252	1129.1462911301674
324	2014	546.1060975908679	1222.7759920525298	463.895007170019	1194.5371681875442
324	2015	543.9386695127356	1268.466219295633	490.07274010735176	1247.6521010123224
324	2016	537.1212239401483	1293.2451661472126	505.2338931252231	1275.3023111246778
324	2017	522.7919236205985	1297.8233804486406	518.2137093191706	1297.8233804486406
324	2018	536.4565870142329	1312.2627428109545	530.9140473337064	1334.6278456914008
324	2019	590.0824850030506	1366.5772327098452	566.6200112849203	1445.2711137947472
324	2020	549.1855558140628	1368.7061183182827	559.6596430794827	1400.2380729052982
324	2021	518.7416217561573	1344.7554303423196	566.3759436090776	1403.4418990744791
324	2022	577.8801140746624	1378.0703819570986	579.2655696556803	1465.8828361772144
324	2023	610.3590542515965	1427.3461331810631	592.5846820210057	1507.4828459533703
325	1997	2198.2516216719573	6594.754865015872	0.0	5669.435974899467
325	1998	2252.207815777669	6273.343089825306	2299.5823437541835	5605.361824374083
325	1999	2342.669346579895	6134.4531820334505	2291.6880564947505	5665.088619433897
325	2000	2518.2977683114023	6188.216928281803	2481.4360227758793	6230.656288419101
325	2001	2562.1705590101797	6260.620084696352	2646.753985549132	6655.369149706166
325	2002	2660.1587303085794	6390.5456650547185	2632.3106908012223	6648.36031988117
325	2003	2803.9817134417162	6597.015204571244	2737.5542960045927	6952.686303214123
325	2004	2948.761737576191	6855.311584360989	2828.164828868143	7206.170136222582
325	2005	3195.1193995669432	7232.807222546447	2949.5828657808465	7571.544699303275
325	2006	3288.840016663182	7562.5714955836165	3098.913966501385	7919.958953673645
325	2007	3533.066013769345	7985.9360085302	3241.3563931005274	8324.035194147207
325	2008	3493.2506475072437	8234.99954527617	3432.8419644281857	8713.878408029745
325	2009	3529.4207841706952	8431.183683659694	3375.0866200486075	8537.04020020812
325	2010	3808.95245366274	8794.916167158746	3440.422083832088	8782.668180547902
325	2011	3789.4972054905384	9021.19178268128	3516.5131097970902	8902.937515619778
325	2012	4032.170257789128	9374.269736611794	3672.157945299738	9356.601099292444
325	2013	4261.497755723455	9800.761287510742	3760.455998121324	9610.240401543644
325	2014	4541.858990432571	10318.723350367638	3930.968936408685	10080.422457075298
325	2015	4581.100190588428	10696.732392402118	4134.123102743384	10521.210924133135
325	2016	4470.925743448192	10856.926381141573	4250.923423743771	10706.294265015047
325	2017	4627.621372924753	11094.30206486501	4390.245689201316	11094.30206486501
325	2018	4668.261911575177	11286.419636222656	4552.431980954975	11478.775883246255
325	2019	4647.294738114142	11397.02537257689	4797.932681427941	12053.319168437021
325	2020	5054.33058114808	11809.959066007994	4748.324382176947	12082.034340575648
325	2021	5186.984349256749	12195.793001719288	5010.677408019987	12728.029576868938
325	2022	5923.445302861475	13066.73308686409	5374.457484405369	13899.362476494529
325	2023	6225.468409772306	13899.04573271965	5695.948313209684	14679.391725747833
326	1997	631.199224471957	1893.597673415871	0.0	1627.9044470023725
326	1998	660.549071771851	1812.8560087537899	662.3586077267493	1619.8243454972005
326	1999	693.2871004291565	1786.309922860157	664.7566899151594	1649.634240328894
326	2000	664.460169905688	1744.5900901615114	711.0230499311513	1756.5546492560618
326	2001	646.4133248047117	1701.7378307782674	732.7256474437883	1809.0370133678034
326	2002	682.1513225224294	1702.9513226208696	708.4089983979426	1771.6537199495629
326	2003	691.2262683257353	1711.3227720186926	719.6702143954539	1803.5869296084318
326	2004	685.9651526193065	1712.5194751952172	719.8152687704547	1800.1671474720677
326	2005	689.8973407186962	1716.5941007290585	717.9421743237707	1796.9881630073971
326	2006	737.636154091065	1759.0928622285933	727.9877776631553	1842.2230153707253
326	2007	761.731862244248	1807.505126689269	743.5192856896197	1884.0291572699603
326	2008	754.3770027456497	1833.6509200808878	770.5790603089428	1940.2807580629776
326	2009	669.076864495006	1779.9980004664303	731.8039141749605	1802.3465098646684
326	2010	724.5454846492012	1790.4532375186213	713.0957903872688	1787.9598144019396
326	2011	793.3236318723848	1854.7385182394016	719.4817539799684	1830.4256835997253
326	2012	838.4080957315309	1935.1657586025437	756.5522119428421	1931.518355348503
326	2013	901.8354842180071	2041.640075916702	779.8998257144207	2001.9518247004155
326	2014	990.9733120835532	2186.9044773474293	826.1780847908574	2136.400042563998
326	2015	1038.6740111245958	2323.4979941687825	887.2783578144038	2285.37197918628
326	2016	1122.6214800463067	2484.5165628177774	948.2613563077604	2450.0456661504927
326	2017	1171.2115749918496	2632.354021038393	1023.374116771234	2632.354021038393
326	2018	1247.5934149931238	2794.5638598531987	1103.8819412953349	2842.19205670173
326	2019	1184.8668036570318	2850.4315762829924	1194.0121123155077	3014.572700645109
326	2020	1219.4101290914273	2916.462825098184	1179.950172672574	2983.6516628807663
326	2021	1285.9093214512761	3015.899651274853	1238.2513387909898	3147.5165212203547
326	2022	1430.8128895081247	3202.943842106673	1323.0232732923107	3407.0396293662166
326	2023	1510.2717666799358	3393.855700304395	1393.4338584313423	3584.399838914851
327	1997	438.6171447515818	1315.8514342547455	0.0	1131.2225566657146
327	1998	452.22024313834436	1254.0844921184507	459.25818264726547	1120.5504363473412
327	1999	472.095387868141	1229.4691513024181	458.7059698264215	1135.3989492311364
327	2000	486.76375374256753	1225.2825623204185	494.3173252731579	1233.6856626859878
327	2001	448.84622631398594	1190.8935634752675	513.704515857301	1265.9826304284284
327	2002	465.02322790319687	1181.4483989028427	493.6099355055185	1229.1117326967014
327	2003	472.80600025609067	1181.6372661486373	498.0977859605486	1245.3439898131871
327	2004	475.36987810211434	1183.8997425175203	497.32129424627254	1244.492371181784
327	2005	486.5299996114487	1194.7081613545542	498.0012742533129	1250.660492943941
327	2006	510.20842699383167	1221.6457967312294	506.1089122069684	1279.377599496348
327	2007	521.5959557615673	1249.093827622126	515.0685797312473	1301.9764960315863
327	2008	512.2064325005261	1259.5679121651892	530.9089149840363	1332.813872413549
327	2009	441.14066748367804	1207.3291643465245	499.57396973268044	1222.487612372362
327	2010	476.52910628629627	1201.9936981362632	481.1935176826167	1200.3197762430602
327	2011	488.8738059033697	1208.7239703436505	475.8233565432124	1192.8794155845926
327	2012	507.6096290406448	1228.8240044296379	486.5907361565887	1226.507915147634
327	2013	499.8666916034915	1235.771579289335	483.3370665257344	1211.7489254125194
327	2014	542.3889268808161	1275.8384919269035	490.72137522521365	1246.3742411664543
327	2015	577.7516295637312	1332.018685921045	513.0130290562732	1310.1617424229864
327	2016	612.1635316795323	1398.148733680307	538.4576584728658	1378.750416419935
327	2017	619.3288017388148	1448.2064905692173	569.2710448499048	1448.2064905692173
327	2018	628.4799489509861	1489.2042845053	597.4947069290039	1514.5850302556657
327	2019	648.7164035183378	1533.399859268815	639.331953272861	1621.7001640687313
327	2020	636.4313498892391	1552.6260310869093	631.4242170491559	1588.3950927193684
327	2021	650.5337822657361	1577.1955059460531	653.2820143480794	1646.0258914984977
327	2022	753.2224146220809	1679.149016149103	692.768614160316	1786.146596272653
327	2023	812.3210862656626	1796.3669159874544	734.1289581745592	1897.2218776773254
331	1997	585.7924255601506	1757.3772766804518	0.0	1510.7973166276327
331	1998	592.458163966662	1665.2999877591865	611.6465878092862	1487.9799883184633
331	1999	597.0408495275958	1607.7340331124542	604.5209648666219	1484.7217027814722
331	2000	562.3274556246567	1540.4289017621836	633.9506650937932	1550.993304672658
331	2001	481.8872041563289	1428.5252713050634	631.2309561356012	1518.5976615095099
331	2002	427.46656686849866	1308.5723199271247	569.5041384868844	1361.3642313944488
331	2003	435.37667169405836	1235.1954396964652	536.1824616877494	1301.7896956519612
331	2004	477.46902767769393	1221.3544828623885	516.4554950490586	1283.8640653800308
331	2005	505.2540500004191	1235.2813635752752	514.3377266638896	1293.1338791072603
331	2006	540.1960655484356	1273.6842970072134	525.5065703403712	1333.8753039395008
331	2007	524.3001017147917	1286.0396161004687	533.6188999573544	1340.4864519391651
331	2008	520.4448132004828	1291.0637550673816	545.3932401043523	1366.1412507454088
