occ_code	naics	own	tot_emp	h_mean	occ_title	year
00-0000	3312		58500	28.91	All Occupations	2023
00-0000	3313		59580	29.71	All Occupations	2023
00-0000	3314		61320	31.63	All Occupations	2023
00-0000	3315		107340	27.12	All Occupations	2023
00-0000	3320		1439340	27.94	All Occupations	2023
00-0000	3327		340520	28.19	All Occupations	2023
00-0000	3328		131040	24.69	All Occupations	2023
00-0000	3330		1122230	32.37	All Occupations	2023
00-0000	3333		90190	35.77	All Occupations	2023
00-0000	3335		162300	29.88	All Occupations	2023
00-0000	3336		92420	36.38	All Occupations	2023
00-0000	3340		1092090	48.57	All Occupations	2023
00-0000	3341		161220	66.56	All Occupations	2023
00-0000	3342		83660	47.03	All Occupations	2023
00-0000	3343		19250	40.88	All Occupations	2023
00-0000	3344		392080	42.28	All Occupations	2023
00-0000	3345		424340	48.08	All Occupations	2023
00-0000	3346		11550	52.5	All Occupations	2023
00-0000	3350		409200	31.07	All Occupations	2023
00-0000	3351		38190	31.38	All Occupations	2023
00-0000	3352		64290	27.21	All Occupations	2023
00-0000	3353		145790	32.14	All Occupations	2023
00-0000	3359		160930	31.56	All Occupations	2023
00-0000	3360		1736610	34.65	All Occupations	2023
00-0000	3361		286420	33.45	All Occupations	2023
00-0000	3362		168790	25.73	All Occupations	2023
00-0000	3363		557020	27.14	All Occupations	2023
00-0000	3364		509480	47.65	All Occupations	2023
00-0000	3365		21320	34.51	All Occupations	2023
00-0000	3366		153000	32.28	All Occupations	2023
00-0000	3369		40570	28.9	All Occupations	2023
00-0000	3370		365030	24.5	All Occupations	2023
00-0000	3379		30930	22.43	All Occupations	2023
00-0000	3390		630690	30.67	All Occupations	2023
00-0000	3391		338020	33.52	All Occupations	2023
00-0000	3399		292670	27.38	All Occupations	2023
00-0000	4230		3338600	34.74	All Occupations	2023
00-0000	4231		367580	28.38	All Occupations	2023
00-0000	4234		735860	43.9	All Occupations	2023
00-0000	4238		743570	33.47	All Occupations	2023
00-0000	4240		2172290	32.25	All Occupations	2023
00-0000	4243		144610	33.94	All Occupations	2023
00-0000	4245		70470	25.19	All Occupations	2023
00-0000	4250		502330	40.6	All Occupations	2023
00-0000	4251		502330	40.6	All Occupations	2023
00-0000	4410		2013750	27.06	All Occupations	2023
00-0000	4411		1264500	30.56	All Occupations	2023
00-0000	4412		175690	26.65	All Occupations	2023
00-0000	4413		573550	19.47	All Occupations	2023
00-0000	4440		1433700	20.61	All Occupations	2023
00-0000	4441		1240270	20.77	All Occupations	2023
00-0000	4442		193440	19.63	All Occupations	2023
00-0000	4450		3209560	17.84	All Occupations	2023
00-0000	4453		173760	18.34	All Occupations	2023
00-0000	4490		853010	23.11	All Occupations	2023
00-0000	4491		440610	23.16	All Occupations	2023
00-0000	4492		412400	23.06	All Occupations	2023
00-0000	4550		3214820	18.62	All Occupations	2023
00-0000	4560		1108980	26.15	All Occupations	2023
00-0000	4561		1108980	26.15	All Occupations	2023
00-0000	4570		1037500	16.78	All Occupations	2023
00-0000	4571		967290	15.97	All Occupations	2023
00-0000	4572		70210	27.91	All Occupations	2023
00-0000	4580		1165460	18.86	All Occupations	2023
00-0000	4581		867910	18.43	All Occupations	2023
00-0000	4582		173350	17.1	All Occupations	2023
00-0000	4583		124200	24.3	All Occupations	2023
00-0000	4590		1543260	19.91	All Occupations	2023
00-0000	4591		502500	19.1	All Occupations	2023
00-0000	4592		70110	17.66	All Occupations	2023
00-0000	4593		64400	17.5	All Occupations	2023
00-0000	4599		493220	22.54	All Occupations	2023
00-0000	4810		536730	47.74	All Occupations	2023
00-0000	4811		478390	47.68	All Occupations	2023
00-0000	4812		58340	48.26	All Occupations	2023
00-0000	4820		181210	37.46	All Occupations	2023
00-0000	4821		181210	37.46	All Occupations	2023
00-0000	4830		65190	38.7	All Occupations	2023
00-0000	4831		39240	37.55	All Occupations	2023
00-0000	4832		25950	40.43	All Occupations	2023
00-0000	4840		1577900	27.65	All Occupations	2023
00-0000	4850		433810	22.75	All Occupations	2023
00-0000	4851		41790	26.16	All Occupations	2023
00-0000	4852		14540	24.21	All Occupations	2023
00-0000	4853		59040	23.11	All Occupations	2023
00-0000	4854		197550	23.0	All Occupations	2023
00-0000	4855		22170	24.52	All Occupations	2023
00-0000	4859		98700	19.98	All Occupations	2023
00-0000	4860		53160	47.78	All Occupations	2023
00-0000	4861		11880	50.48	All Occupations	2023
00-0000	4862		32800	46.82	All Occupations	2023
00-0000	4869		8480	47.73	All Occupations	2023
00-0000	4870		30130	24.85	All Occupations	2023
00-0000	4871		10820	22.52	All Occupations	2023
00-0000	4872		16790	26.05	All Occupations	2023
00-0000	4879		2510	26.81	All Occupations	2023
00-0000	4880		805200	29.84	All Occupations	2023
00-0000	4881		253300	28.85	All Occupations	2023
00-0000	4882		36590	29.29	All Occupations	2023
00-0000	4883		95160	37.85	All Occupations	2023
00-0000	4884		114070	23.52	All Occupations	2023
00-0000	4885		269000	31.49	All Occupations	2023
00-0000	4889		37070	24.17	All Occupations	2023
00-0000	4910		632810	29.86	All Occupations	2023
00-0000	4911		632810	29.86	All Occupations	2023
00-0000	4920		1104610	25.65	All Occupations	2023
00-0000	4921		930620	26.33	All Occupations	2023
00-0000	4922		173980	22.0	All Occupations	2023
00-0000	4930		1912650	24.14	All Occupations	2023
00-0000	4931		1912650	24.14	All Occupations	2023
00-0000	5120		425020	43.49	All Occupations	2023
00-0000	5121		403840	43.22	All Occupations	2023
00-0000	5122		21190	48.62	All Occupations	2023
00-0000	5130		946400	56.68	All Occupations	2023
00-0000	5131		292500	39.26	All Occupations	2023
00-0000	5132		653900	64.48	All Occupations	2023
00-0000	5160		354980	51.81	All Occupations	2023
00-0000	5161		121850	36.31	All Occupations	2023
00-0000	5162		233130	59.91	All Occupations	2023
00-0000	5170		647120	40.65	All Occupations	2023
00-0000	5180		482080	55.88	All Occupations	2023
00-0000	5182		482080	55.88	All Occupations	2023
00-0000	5190		184350	77.24	All Occupations	2023
00-0000	5192		184350	77.24	All Occupations	2023
00-0000	5210		21700	60.93	All Occupations	2023
00-0000	5211		21700	60.93	All Occupations	2023
00-0000	5220		2590340	39.35	All Occupations	2023
00-0000	5222		550710	40.39	All Occupations	2023
00-0000	5230		1064060	68.41	All Occupations	2023
00-0000	5240		2552210	41.41	All Occupations	2023
00-0000	5241		1223330	44.16	All Occupations	2023
00-0000	5242		1328880	38.87	All Occupations	2023
00-0000	5250		30020	52.02	All Occupations	2023
00-0000	5251		11450	40.9	All Occupations	2023
00-0000	5259		18570	58.87	All Occupations	2023
00-0000	5310		1810870	30.69	All Occupations	2023
00-0000	5320		555100	25.56	All Occupations	2023
00-0000	5321		207760	22.03	All Occupations	2023
00-0000	5330		22070	45.03	All Occupations	2023
00-0000	5331		22070	45.03	All Occupations	2023
00-0000	5410		10747310	49.36	All Occupations	2023
00-0000	5411		1187410	53.2	All Occupations	2023
00-0000	5412		1100840	41.88	All Occupations	2023
00-0000	5413		1645320	45.69	All Occupations	2023
00-0000	5414		154890	36.77	All Occupations	2023
00-0000	5415		2530820	56.3	All Occupations	2023
00-0000	5416		1848710	48.1	All Occupations	2023
00-0000	5417		922280	62.21	All Occupations	2023
00-0000	5418		500130	42.46	All Occupations	2023
00-0000	5419		856900	35.42	All Occupations	2023
00-0000	5510		2771010	51.27	All Occupations	2023
00-0000	5511		2771010	51.27	All Occupations	2023
00-0000	5610		9006370	25.16	All Occupations	2023
00-0000	5611		555680	42.29	All Occupations	2023
00-0000	5612		190720	26.17	All Occupations	2023
00-0000	5613		3749910	26.26	All Occupations	2023
00-0000	5614		750760	23.84	All Occupations	2023
00-0000	5615		189070	31.77	All Occupations	2023
00-0000	5616		998020	21.6	All Occupations	2023
00-0000	5617		2245890	20.33	All Occupations	2023
00-0000	5619		326330	26.15	All Occupations	2023
00-0000	5620		490190	28.04	All Occupations	2023
00-0000	5621		208430	25.96	All Occupations	2023
00-0000	5622		101440	30.05	All Occupations	2023
00-0000	5629		180320	29.33	All Occupations	2023
00-0000	6110	2	2005680	36.71	All Occupations	2023
00-0000	6110	3	8123210	30.51	All Occupations	2023
00-0000	6110	5	3184720	33.75	All Occupations	2023
00-0000	6111	2	62960	30.74	All Occupations	2023
00-0000	6111	3	7585400	29.8	All Occupations	2023
00-0000	6111	5	952610	28.25	All Occupations	2023
00-0000	6112	2	206530	29.68	All Occupations	2023
00-0000	6112	3	401620	41.07	All Occupations	2023
00-0000	6112	5	19870	31.98	All Occupations	2023
00-0000	6113	2	1722000	37.83	All Occupations	2023
00-0000	6113	3	70600	47.74	All Occupations	2023
00-0000	6113	5	1300740	40.54	All Occupations	2023
00-0000	6114	5	79610	40.49	All Occupations	2023
00-0000	6115	2	11250	26.69	All Occupations	2023
00-0000	6115	3	10760	30.79	All Occupations	2023
00-0000	6115	5	122200	33.69	All Occupations	2023
00-0000	6116	3	9990	24.63	All Occupations	2023
00-0000	6116	5	499240	24.81	All Occupations	2023
00-0000	6117	3	43300	31.05	All Occupations	2023
00-0000	6117	5	210460	35.55	All Occupations	2023
00-0000	6210		8337190	37.43	All Occupations	2023
00-0000	6211		2842350	48.28	All Occupations	2023
00-0000	6212		1022780	36.37	All Occupations	2023
00-0000	6213		1141330	32.3	All Occupations	2023
00-0000	6214		1062980	39.12	All Occupations	2023
00-0000	6215		321030	35.99	All Occupations	2023
00-0000	6216		1601940	23.62	All Occupations	2023
00-0000	6219		344800	28.36	All Occupations	2023
00-0000	6220	2	407950	40.3	All Occupations	2023
00-0000	6220	3	681090	37.52	All Occupations	2023
00-0000	6220	5	5145700	39.79	All Occupations	2023
00-0000	6221	2	267300	41.9	All Occupations	2023
00-0000	6221	3	676970	37.54	All Occupations	2023
00-0000	6221	5	4770110	39.97	All Occupations	2023
00-0000	6222	2	105270	34.16	All Occupations	2023
00-0000	6222	5	126120	31.14	All Occupations	2023
00-0000	6223	2	35380	46.46	All Occupations	2023
00-0000	6223	5	249470	40.65	All Occupations	2023
00-0000	6230		3079930	22.43	All Occupations	2023
00-0000	6231		1379430	24.26	All Occupations	2023
00-0000	6232		622900	21.48	All Occupations	2023
00-0000	6233		923770	20.48	All Occupations	2023
00-0000	6239		153850	21.63	All Occupations	2023
00-0000	6240		4416720	19.56	All Occupations	2023
00-0000	6241		2983600	19.51	All Occupations	2023
00-0000	6242		216470	25.09	All Occupations	2023
00-0000	6243		277300	20.65	All Occupations	2023
00-0000	6244		939350	18.14	All Occupations	2023
00-0000	7110		544460	37.1	All Occupations	2023
00-0000	7111		135030	34.06	All Occupations	2023
00-0000	7112		150300	44.58	All Occupations	2023
00-0000	7113		163640	27.93	All Occupations	2023
00-0000	7114		31110	53.48	All Occupations	2023
00-0000	7115		64380	41.38	All Occupations	2023
00-0000	7120		169370	25.26	All Occupations	2023
00-0000	7121		169370	25.26	All Occupations	2023
00-0000	7130		1809830	20.37	All Occupations	2023
00-0000	7131		227040	19.52	All Occupations	2023
00-0000	7132		217090	22.01	All Occupations	2023
00-0000	7139		1365700	20.25	All Occupations	2023
00-0000	7210		1925100	20.4	All Occupations	2023
00-0000	7211		1850680	20.39	All Occupations	2023
00-0000	7212		64480	20.82	All Occupations	2023
00-0000	7213		9940	19.49	All Occupations	2023
00-0000	7220		12002830	16.93	All Occupations	2023
00-0000	7223		720600	19.54	All Occupations	2023
00-0000	7224		411940	18.17	All Occupations	2023
00-0000	7225		10870290	16.71	All Occupations	2023
00-0000	8110		1425230	25.4	All Occupations	2023
00-0000	8111		1000700	23.85	All Occupations	2023
00-0000	8112		105230	29.51	All Occupations	2023
00-0000	8113		234100	30.89	All Occupations	2023
00-0000	8114		85210	23.54	All Occupations	2023
00-0000	8120		1525830	20.6	All Occupations	2023
00-0000	8121		732500	20.76	All Occupations	2023
00-0000	8122		137290	23.8	All Occupations	2023
00-0000	8123		254060	19.35	All Occupations	2023
00-0000	8129		401980	20.0	All Occupations	2023
00-0000	8130		1365340	32.68	All Occupations	2023
00-0000	8131		195250	27.77	All Occupations	2023
00-0000	8132		158450	44.4	All Occupations	2023
00-0000	8133		253130	32.33	All Occupations	2023
00-0000	8134		330770	20.7	All Occupations	2023
00-0000	8139		427750	40.07	All Occupations	2023
00-0000	9990		9770290	35.78	All Occupations	2023
00-0000	9991		2138100	48.45	All Occupations	2023
00-0000	9992		2120540	32.75	All Occupations	2023
00-0000	9993		5511650	32.03	All Occupations	2023
11-0000	1130		1020	48.57	Management Occupations	2023
11-0000	1133		1020	48.57	Management Occupations	2023
11-0000	1150		11020	53.07	Management Occupations	2023
11-0000	1151		9000	55.15	Management Occupations	2023
11-0000	1152		2020	43.82	Management Occupations	2023
11-0000	2110		14800	93.48	Management Occupations	2023
11-0000	2111		14800	93.48	Management Occupations	2023
11-0000	2120		9530	67.32	Management Occupations	2023
11-0000	2121		1850	81.68	Management Occupations	2023
11-0000	2122		1610	75.99	Management Occupations	2023
11-0000	2123		6070	60.65	Management Occupations	2023
11-0000	2130		21300	76.03	Management Occupations	2023
11-0000	2131		21300	76.03	Management Occupations	2023
11-0000	2210		48330	78.0	Management Occupations	2023
11-0000	2211		34620	80.49	Management Occupations	2023
11-0000	2212		8190	76.48	Management Occupations	2023
11-0000	2213		5530	64.66	Management Occupations	2023
11-0000	2360		251020	59.36	Management Occupations	2023
11-0000	2361		120890	53.78	Management Occupations	2023
11-0000	2362		130130	64.55	Management Occupations	2023
11-0000	2370		85160	64.72	Management Occupations	2023
11-0000	2371		41210	63.67	Management Occupations	2023
11-0000	2372		9280	68.93	Management Occupations	2023
11-0000	2373		23550	65.65	Management Occupations	2023
11-0000	2379		11120	63.12	Management Occupations	2023
11-0000	2380		283820	56.41	Management Occupations	2023
11-0000	2381		57230	53.46	Management Occupations	2023
11-0000	2382		136480	60.33	Management Occupations	2023
11-0000	2383		44660	50.67	Management Occupations	2023
11-0000	2389		45430	54.01	Management Occupations	2023
11-0000	3110		68360	64.08	Management Occupations	2023
11-0000	3111		5010	62.35	Management Occupations	2023
11-0000	3112		4640	72.58	Management Occupations	2023
11-0000	3113		4420	63.27	Management Occupations	2023
11-0000	3114		6800	65.73	Management Occupations	2023
11-0000	3115		7350	65.5	Management Occupations	2023
11-0000	3116		11600	62.77	Management Occupations	2023
11-0000	3117		1320	67.28	Management Occupations	2023
11-0000	3118		12450	59.23	Management Occupations	2023
11-0000	3119		14770	65.62	Management Occupations	2023
11-0000	3120		17980	58.94	Management Occupations	2023
11-0000	3121		16880	57.97	Management Occupations	2023
11-0000	3122		1100	73.88	Management Occupations	2023
11-0000	3130		3930	63.88	Management Occupations	2023
11-0000	3131		360	53.2	Management Occupations	2023
11-0000	3132		2160	63.71	Management Occupations	2023
11-0000	3133		1410	66.87	Management Occupations	2023
11-0000	3140		4880	55.32	Management Occupations	2023
11-0000	3141		1500	63.24	Management Occupations	2023
11-0000	3149		3380	51.79	Management Occupations	2023
11-0000	3150		6080	61.26	Management Occupations	2023
11-0000	3151		250	51.62	Management Occupations	2023
11-0000	3152		4900	63.6	Management Occupations	2023
11-0000	3159		940	51.54	Management Occupations	2023
11-0000	3160		1080	50.14	Management Occupations	2023
11-0000	3161		140	52.32	Management Occupations	2023
11-0000	3162		310	57.54	Management Occupations	2023
11-0000	3169		630	45.97	Management Occupations	2023
11-0000	3210		16980	57.17	Management Occupations	2023
11-0000	3211		3210	57.82	Management Occupations	2023
11-0000	3212		2800	58.04	Management Occupations	2023
11-0000	3219		10970	56.76	Management Occupations	2023
11-0000	3220		18280	72.74	Management Occupations	2023
11-0000	3221		4520	71.48	Management Occupations	2023
11-0000	3222		13760	73.15	Management Occupations	2023
11-0000	3230		23460	55.29	Management Occupations	2023
11-0000	3231		23460	55.29	Management Occupations	2023
11-0000	3240		9270	79.57	Management Occupations	2023
11-0000	3241		9270	79.57	Management Occupations	2023
11-0000	3250		95530	81.24	Management Occupations	2023
11-0000	3254		45740	87.95	Management Occupations	2023
11-0000	3260		36840	67.56	Management Occupations	2023
11-0000	3261		30850	68.29	Management Occupations	2023
11-0000	3262		6000	63.84	Management Occupations	2023
11-0000	3270		22270	58.86	Management Occupations	2023
11-0000	3310		19990	68.36	Management Occupations	2023
11-0000	3311		4140	70.7	Management Occupations	2023
11-0000	3312		3540	70.05	Management Occupations	2023
11-0000	3313		3460	67.3	Management Occupations	2023
11-0000	3314		3710	72.63	Management Occupations	2023
11-0000	3315		5140	62.94	Management Occupations	2023
11-0000	3320		90660	63.41	Management Occupations	2023
11-0000	3327		23160	58.9	Management Occupations	2023
11-0000	3328		8520	60.27	Management Occupations	2023
11-0000	3330		86450	71.57	Management Occupations	2023
11-0000	3333		9290	73.96	Management Occupations	2023
11-0000	3335		11500	62.83	Management Occupations	2023
11-0000	3336		7250	75.03	Management Occupations	2023
11-0000	3340		133110	90.83	Management Occupations	2023
11-0000	3341		26200	104.5	Management Occupations	2023
11-0000	3342		11900	84.42	Management Occupations	2023
11-0000	3343		2630	77.33	Management Occupations	2023
11-0000	3344		37440	87.99	Management Occupations	2023
11-0000	3345		52920	88.41	Management Occupations	2023
11-0000	3346		2010	84.78	Management Occupations	2023
11-0000	3350		30850	73.02	Management Occupations	2023
11-0000	3351		4070	67.27	Management Occupations	2023
11-0000	3352		3380	69.61	Management Occupations	2023
11-0000	3353		10800	73.32	Management Occupations	2023
11-0000	3359		12610	75.53	Management Occupations	2023
11-0000	3360		95430	74.8	Management Occupations	2023
11-0000	3361		9940	71.4	Management Occupations	2023
11-0000	3362		6700	61.51	Management Occupations	2023
11-0000	3363		25360	65.69	Management Occupations	2023
11-0000	3364		42340	84.97	Management Occupations	2023
11-0000	3365		1420	72.77	Management Occupations	2023
11-0000	3366		6640	68.83	Management Occupations	2023
11-0000	3369		3040	63.58	Management Occupations	2023
11-0000	3370		17200	58.55	Management Occupations	2023
11-0000	3379		1500	58.13	Management Occupations	2023
11-0000	3390		51120	72.39	Management Occupations	2023
11-0000	3391		28700	81.03	Management Occupations	2023
11-0000	3399		22410	61.33	Management Occupations	2023
11-0000	4230		337650	70.56	Management Occupations	2023
11-0000	4231		28140	60.79	Management Occupations	2023
11-0000	4234		89650	82.19	Management Occupations	2023
11-0000	4238		71260	64.67	Management Occupations	2023
11-0000	4240		202160	72.01	Management Occupations	2023
11-0000	4243		16160	82.06	Management Occupations	2023
11-0000	4245		6560	49.54	Management Occupations	2023
11-0000	4250		65560	70.91	Management Occupations	2023
11-0000	4251		65560	70.91	Management Occupations	2023
11-0000	4410		128410	72.71	Management Occupations	2023
11-0000	4411		85570	86.42	Management Occupations	2023
11-0000	4412		14050	58.86	Management Occupations	2023
11-0000	4413		28790	38.73	Management Occupations	2023
11-0000	4440		58180	44.12	Management Occupations	2023
11-0000	4441		46780	45.35	Management Occupations	2023
11-0000	4442		11400	39.07	Management Occupations	2023
11-0000	4450		76340	39.11	Management Occupations	2023
11-0000	4453		10860	35.8	Management Occupations	2023
11-0000	4490		50490	48.76	Management Occupations	2023
11-0000	4491		30480	49.1	Management Occupations	2023
11-0000	4492		20000	48.23	Management Occupations	2023
11-0000	4550		50830	49.05	Management Occupations	2023
11-0000	4560		51970	50.45	Management Occupations	2023
11-0000	4561		51970	50.45	Management Occupations	2023
11-0000	4570		43530	35.41	Management Occupations	2023
11-0000	4571		38360	32.76	Management Occupations	2023
11-0000	4572		5170	55.11	Management Occupations	2023
11-0000	4580		72630	42.07	Management Occupations	2023
11-0000	4581		48080	43.52	Management Occupations	2023
11-0000	4582		12260	32.25	Management Occupations	2023
11-0000	4583		12280	46.17	Management Occupations	2023
11-0000	4590		99500	43.95	Management Occupations	2023
11-0000	4591		26060	39.42	Management Occupations	2023
11-0000	4592		4470	36.62	Management Occupations	2023
11-0000	4593		3370	32.63	Management Occupations	2023
11-0000	4599		38810	51.62	Management Occupations	2023
11-0000	4810		11250	71.62	Management Occupations	2023
11-0000	4811		6740	67.85	Management Occupations	2023
11-0000	4812		4510	77.24	Management Occupations	2023
11-0000	4820		7780	66.35	Management Occupations	2023
11-0000	4821		7780	66.35	Management Occupations	2023
11-0000	4830		4710	72.69	Management Occupations	2023
11-0000	4831		3360	74.18	Management Occupations	2023
11-0000	4832		1350	68.99	Management Occupations	2023
11-0000	4840		64450	48.66	Management Occupations	2023
11-0000	4850		11730	49.19	Management Occupations	2023
11-0000	4851		1350	48.78	Management Occupations	2023
11-0000	4852		480	53.97	Management Occupations	2023
11-0000	4853		2580	51.95	Management Occupations	2023
11-0000	4854		3000	49.55	Management Occupations	2023
11-0000	4855		930	51.16	Management Occupations	2023
11-0000	4859		3400	45.75	Management Occupations	2023
11-0000	4860		5300	84.12	Management Occupations	2023
11-0000	4861		1330	89.65	Management Occupations	2023
11-0000	4862		3170	83.25	Management Occupations	2023
11-0000	4869		800	78.36	Management Occupations	2023
11-0000	4870		1930	44.84	Management Occupations	2023
11-0000	4871		580	41.59	Management Occupations	2023
11-0000	4872		1180	46.11	Management Occupations	2023
11-0000	4879		170	47.09	Management Occupations	2023
11-0000	4880		59060	61.98	Management Occupations	2023
11-0000	4881		12180	61.18	Management Occupations	2023
11-0000	4882		3080	64.03	Management Occupations	2023
11-0000	4883		6350	69.53	Management Occupations	2023
11-0000	4884		5040	44.14	Management Occupations	2023
11-0000	4885		29880	64.25	Management Occupations	2023
11-0000	4889		2540	53.26	Management Occupations	2023
11-0000	4910		16390	46.22	Management Occupations	2023
11-0000	4911		16390	46.22	Management Occupations	2023
11-0000	4920		21540	50.67	Management Occupations	2023
11-0000	4921		15130	51.28	Management Occupations	2023
11-0000	4922		6410	49.23	Management Occupations	2023
11-0000	4930		56050	57.21	Management Occupations	2023
11-0000	4931		56050	57.21	Management Occupations	2023
11-0000	5120		35080	89.17	Management Occupations	2023
11-0000	5121		30860	90.77	Management Occupations	2023
11-0000	5122		4220	77.41	Management Occupations	2023
11-0000	5130		148710	90.27	Management Occupations	2023
11-0000	5131		37370	76.64	Management Occupations	2023
11-0000	5132		111340	94.85	Management Occupations	2023
11-0000	5160		43760	88.33	Management Occupations	2023
11-0000	5161		11600	71.77	Management Occupations	2023
11-0000	5162		32160	94.3	Management Occupations	2023
11-0000	5170		47440	77.24	Management Occupations	2023
11-0000	5180		73930	90.28	Management Occupations	2023
11-0000	5182		73930	90.28	Management Occupations	2023
11-0000	5190		27530	110.95	Management Occupations	2023
11-0000	5192		27530	110.95	Management Occupations	2023
11-0000	5210		3240	102.45	Management Occupations	2023
11-0000	5211		3240	102.45	Management Occupations	2023
11-0000	5220		303130	75.38	Management Occupations	2023
11-0000	5222		75840	77.3	Management Occupations	2023
11-0000	5230		162710	113.82	Management Occupations	2023
11-0000	5240		287170	83.15	Management Occupations	2023
11-0000	5241		150750	85.51	Management Occupations	2023
11-0000	5242		136420	80.54	Management Occupations	2023
11-0000	5250		5980	89.42	Management Occupations	2023
11-0000	5251		1570	70.44	Management Occupations	2023
11-0000	5259		4410	96.18	Management Occupations	2023
11-0000	5310		364200	47.66	Management Occupations	2023
11-0000	5320		47060	48.54	Management Occupations	2023
11-0000	5321		14100	41.3	Management Occupations	2023
11-0000	5330		5570	72.76	Management Occupations	2023
11-0000	5331		5570	72.76	Management Occupations	2023
11-0000	5410		1353100	84.14	Management Occupations	2023
11-0000	5411		37980	80.14	Management Occupations	2023
11-0000	5412		116050	84.14	Management Occupations	2023
11-0000	5413		173700	77.25	Management Occupations	2023
11-0000	5414		15860	65.69	Management Occupations	2023
11-0000	5415		373690	87.0	Management Occupations	2023
11-0000	5416		299600	81.64	Management Occupations	2023
11-0000	5417		187000	99.19	Management Occupations	2023
11-0000	5418		83870	78.0	Management Occupations	2023
11-0000	5419		65350	69.1	Management Occupations	2023
11-0000	5510		593600	87.56	Management Occupations	2023
11-0000	5511		593600	87.56	Management Occupations	2023
11-0000	5610		428550	64.05	Management Occupations	2023
11-0000	5611		106600	81.57	Management Occupations	2023
11-0000	5612		8700	57.14	Management Occupations	2023
11-0000	5613		122700	66.57	Management Occupations	2023
11-0000	5614		41340	59.98	Management Occupations	2023
11-0000	5615		21290	62.1	Management Occupations	2023
