occ_code	naics	own	tot_emp	h_mean	occ_title	year
00-0000	4840		1447810	21.8	Industry Total	2017
00-0000	4850		496120	16.81	Industry Total	2017
00-0000	4851		47000	20.51	Industry Total	2017
00-0000	4852		17690	18.56	Industry Total	2017
00-0000	4853		80210	15.67	Industry Total	2017
00-0000	4854		214880	16.6	Industry Total	2017
00-0000	4855		29940	17.49	Industry Total	2017
00-0000	4859		106400	15.97	Industry Total	2017
00-0000	4860		49260	36.72	Industry Total	2017
00-0000	4861		12070	40.56	Industry Total	2017
00-0000	4862		29070	34.54	Industry Total	2017
00-0000	4869		8120	38.83	Industry Total	2017
00-0000	4870		33220	19.21	Industry Total	2017
00-0000	4871		14200	18.33	Industry Total	2017
00-0000	4872		15890	18.88	Industry Total	2017
00-0000	4879		3130	24.93	Industry Total	2017
00-0000	4880		674800	23.26	Industry Total	2017
00-0000	4881		206910	22.76	Industry Total	2017
00-0000	4882		32150	22.13	Industry Total	2017
00-0000	4883		90860	26.12	Industry Total	2017
00-0000	4884		100380	18.7	Industry Total	2017
00-0000	4885		212580	25.69	Industry Total	2017
00-0000	4889		31920	17.77	Industry Total	2017
00-0000	4910		641570	25.35	Industry Total	2017
00-0000	4911		641570	25.35	Industry Total	2017
00-0000	4920		662270	20.43	Industry Total	2017
00-0000	4921		595150	20.73	Industry Total	2017
00-0000	4922		67130	17.77	Industry Total	2017
00-0000	4930		1006320	18.87	Industry Total	2017
00-0000	4931		1006320	18.87	Industry Total	2017
00-0000	5110		721720	38.99	Industry Total	2017
00-0000	5111		354480	28.41	Industry Total	2017
00-0000	5112		367240	49.2	Industry Total	2017
00-0000	5120		443680	29.41	Industry Total	2017
00-0000	5121		426900	29.25	Industry Total	2017
00-0000	5122		16780	33.38	Industry Total	2017
00-0000	5150		269960	31.91	Industry Total	2017
00-0000	5151		216580	31.36	Industry Total	2017
00-0000	5152		53390	34.16	Industry Total	2017
00-0000	5170		781400	33.86	Industry Total	2017
00-0000	5180		307140	39.6	Industry Total	2017
00-0000	5182		307140	39.6	Industry Total	2017
00-0000	5190		276590	42.76	Industry Total	2017
00-0000	5191		276590	42.76	Industry Total	2017
00-0000	5210		18020	48.51	Industry Total	2017
00-0000	5211		18020	48.51	Industry Total	2017
00-0000	5220		2619530	29.56	Industry Total	2017
00-0000	5222		629680	31.95	Industry Total	2017
00-0000	5230		916310	52.6	Industry Total	2017
00-0000	5240		2291980	32.38	Industry Total	2017
00-0000	5241		1165480	34.74	Industry Total	2017
00-0000	5242		1126500	29.94	Industry Total	2017
00-0000	5250		11550	38.44	Industry Total	2017
00-0000	5251		4410	35.87	Industry Total	2017
00-0000	5259		7140	40.03	Industry Total	2017
00-0000	5310		1574230	23.73	Industry Total	2017
00-0000	5320		550140	20.21	Industry Total	2017
00-0000	5321		210040	18.74	Industry Total	2017
00-0000	5330		22860	36.34	Industry Total	2017
00-0000	5331		22860	36.34	Industry Total	2017
00-0000	5410		8850270	39.1	Industry Total	2017
00-0000	5411		1129910	41.19	Industry Total	2017
00-0000	5412		936350	33.49	Industry Total	2017
00-0000	5413		1417440	38.24	Industry Total	2017
00-0000	5414		140100	29.96	Industry Total	2017
00-0000	5415		2014750	45.56	Industry Total	2017
00-0000	5416		1368950	38.76	Industry Total	2017
00-0000	5417		647230	46.82	Industry Total	2017
00-0000	5418		495300	34.21	Industry Total	2017
00-0000	5419		700240	25.22	Industry Total	2017
00-0000	5510		2326030	39.98	Industry Total	2017
00-0000	5511		2326030	39.98	Industry Total	2017
00-0000	5610		8699290	18.52	Industry Total	2017
00-0000	5611		492350	30.62	Industry Total	2017
00-0000	5612		156840	18.75	Industry Total	2017
00-0000	5613		3592500	18.66	Industry Total	2017
00-0000	5614		911950	18.99	Industry Total	2017
00-0000	5615		217540	24.24	Industry Total	2017
00-0000	5616		910470	16.56	Industry Total	2017
00-0000	5617		2110040	15.15	Industry Total	2017
00-0000	5619		307580	20.88	Industry Total	2017
00-0000	5620		408970	22.98	Industry Total	2017
00-0000	5621		172550	20.54	Industry Total	2017
00-0000	5622		95290	26.2	Industry Total	2017
00-0000	5629		141130	23.78	Industry Total	2017
00-0000	6110	2	1979590	29.93	Industry Total	2017
00-0000	6110	3	8200430	25.01	Industry Total	2017
00-0000	6110	5	2862560	28.59	Industry Total	2017
00-0000	6111	2	67180	25.23	Industry Total	2017
00-0000	6111	3	7589130	24.4	Industry Total	2017
00-0000	6111	5	820990	23.44	Industry Total	2017
00-0000	6112	2	208280	24.42	Industry Total	2017
00-0000	6112	3	499550	32.77	Industry Total	2017
00-0000	6112	5	28390	28.14	Industry Total	2017
00-0000	6113	2	1690600	30.84	Industry Total	2017
00-0000	6113	3	66900	37.72	Industry Total	2017
00-0000	6113	5	1261070	34.43	Industry Total	2017
00-0000	6114	5	67500	32.32	Industry Total	2017
00-0000	6115	2	11170	24.02	Industry Total	2017
00-0000	6115	3	9440	24.42	Industry Total	2017
00-0000	6115	5	113160	27.01	Industry Total	2017
00-0000	6116	3	5380	21.62	Industry Total	2017
00-0000	6116	5	422230	21.0	Industry Total	2017
00-0000	6117	3	28510	23.79	Industry Total	2017
00-0000	6117	5	149220	28.55	Industry Total	2017
00-0000	6210		7197240	29.84	Industry Total	2017
00-0000	6211		2547640	37.58	Industry Total	2017
00-0000	6212		932040	31.05	Industry Total	2017
00-0000	6213		876010	26.9	Industry Total	2017
00-0000	6214		880400	29.93	Industry Total	2017
00-0000	6215		266010	27.95	Industry Total	2017
00-0000	6216		1396570	18.8	Industry Total	2017
00-0000	6219		298580	21.64	Industry Total	2017
00-0000	6220	2	364660	30.6	Industry Total	2017
00-0000	6220	3	651180	29.63	Industry Total	2017
00-0000	6220	5	4985960	30.89	Industry Total	2017
00-0000	6221	2	212890	33.04	Industry Total	2017
00-0000	6221	3	647310	29.66	Industry Total	2017
00-0000	6221	5	4642330	31.04	Industry Total	2017
00-0000	6222	2	118010	26.05	Industry Total	2017
00-0000	6222	5	118370	24.85	Industry Total	2017
00-0000	6223	2	33770	31.15	Industry Total	2017
00-0000	6223	5	225260	31.14	Industry Total	2017
00-0000	6230		3324640	17.03	Industry Total	2017
00-0000	6231		1621570	18.52	Industry Total	2017
00-0000	6232		626930	15.79	Industry Total	2017
00-0000	6233		912880	15.25	Industry Total	2017
00-0000	6239		163260	16.86	Industry Total	2017
00-0000	6240		3684360	15.38	Industry Total	2017
00-0000	6241		2303960	15.52	Industry Total	2017
00-0000	6242		167790	20.05	Industry Total	2017
00-0000	6243		330610	16.64	Industry Total	2017
00-0000	6244		881990	13.67	Industry Total	2017
00-0000	7110		488440	24.16	Industry Total	2017
00-0000	7111		126540	25.61	Industry Total	2017
00-0000	7112		141740	21.93	Industry Total	2017
00-0000	7113		140310	20.02	Industry Total	2017
00-0000	7114		28430	36.32	Industry Total	2017
00-0000	7115		51420	31.34	Industry Total	2017
00-0000	7120		161560	20.05	Industry Total	2017
00-0000	7121		161560	20.05	Industry Total	2017
00-0000	7130		1720160	15.68	Industry Total	2017
00-0000	7131		198040	14.51	Industry Total	2017
00-0000	7132		249920	15.33	Industry Total	2017
00-0000	7139		1272210	15.93	Industry Total	2017
00-0000	7210		2026360	15.22	Industry Total	2017
00-0000	7211		1958130	15.23	Industry Total	2017
00-0000	7212		56430	15.09	Industry Total	2017
00-0000	7213		11800	13.95	Industry Total	2017
00-0000	7220		11591330	12.03	Industry Total	2017
00-0000	7223		694570	14.04	Industry Total	2017
00-0000	7224		386780	12.82	Industry Total	2017
00-0000	7225		10509980	11.87	Industry Total	2017
00-0000	8110		1303690	19.98	Industry Total	2017
00-0000	8111		919940	18.59	Industry Total	2017
00-0000	8112		103730	24.46	Industry Total	2017
00-0000	8113		202740	24.55	Industry Total	2017
00-0000	8114		77270	18.46	Industry Total	2017
00-0000	8120		1466290	15.25	Industry Total	2017
00-0000	8121		704420	14.9	Industry Total	2017
00-0000	8122		136750	20.01	Industry Total	2017
00-0000	8123		299620	14.03	Industry Total	2017
00-0000	8129		325510	15.11	Industry Total	2017
00-0000	8130		1371930	24.84	Industry Total	2017
00-0000	8131		193660	21.11	Industry Total	2017
00-0000	8132		142420	33.55	Industry Total	2017
00-0000	8133		212280	25.57	Industry Total	2017
00-0000	8134		387430	16.16	Industry Total	2017
00-0000	8139		436150	31.0	Industry Total	2017
00-0000	9990		9661980	28.88	Industry Total	2017
00-0000	9991		2025540	40.24	Industry Total	2017
00-0000	9992		2186120	26.84	Industry Total	2017
00-0000	9993		5450310	25.47	Industry Total	2017
11-0000	1130		690	46.35	Management Occupations	2017
11-0000	1133		690	46.35	Management Occupations	2017
11-0000	1150		7170	47.38	Management Occupations	2017
11-0000	1151		5770	46.83	Management Occupations	2017
11-0000	1152		1400	49.62	Management Occupations	2017
11-0000	2110		13300	80.86	Management Occupations	2017
11-0000	2111		13300	80.86	Management Occupations	2017
11-0000	2120		7150	56.46	Management Occupations	2017
11-0000	2121		1570	58.11	Management Occupations	2017
11-0000	2122		1090	58.37	Management Occupations	2017
11-0000	2123		4490	55.42	Management Occupations	2017
11-0000	2130		13400	66.15	Management Occupations	2017
11-0000	2131		13400	66.15	Management Occupations	2017
11-0000	2210		39420	65.62	Management Occupations	2017
11-0000	2211		28260	65.9	Management Occupations	2017
11-0000	2212		7720	70.21	Management Occupations	2017
11-0000	2213		3440	53.01	Management Occupations	2017
11-0000	2360		174170	53.24	Management Occupations	2017
11-0000	2361		70180	50.58	Management Occupations	2017
11-0000	2362		103980	55.04	Management Occupations	2017
11-0000	2370		65140	56.66	Management Occupations	2017
11-0000	2371		30950	55.26	Management Occupations	2017
11-0000	2372		8390	57.51	Management Occupations	2017
11-0000	2373		19100	57.91	Management Occupations	2017
11-0000	2379		6710	58.5	Management Occupations	2017
11-0000	2380		195990	53.05	Management Occupations	2017
11-0000	2381		35530	51.01	Management Occupations	2017
11-0000	2382		98090	55.28	Management Occupations	2017
11-0000	2383		32490	51.37	Management Occupations	2017
11-0000	2389		29900	49.97	Management Occupations	2017
11-0000	3110		52270	56.1	Management Occupations	2017
11-0000	3111		3550	53.68	Management Occupations	2017
11-0000	3112		3270	54.63	Management Occupations	2017
11-0000	3113		3710	59.27	Management Occupations	2017
11-0000	3114		6050	56.39	Management Occupations	2017
11-0000	3115		5850	57.45	Management Occupations	2017
11-0000	3116		8570	51.2	Management Occupations	2017
11-0000	3117		1020	56.33	Management Occupations	2017
11-0000	3118		9890	54.0	Management Occupations	2017
11-0000	3119		10370	61.35	Management Occupations	2017
11-0000	3120		12750	57.14	Management Occupations	2017
11-0000	3121		11910	56.95	Management Occupations	2017
11-0000	3122		830	59.84	Management Occupations	2017
11-0000	3130		4100	58.3	Management Occupations	2017
11-0000	3131		480	53.12	Management Occupations	2017
11-0000	3132		1950	56.82	Management Occupations	2017
11-0000	3133		1680	61.5	Management Occupations	2017
11-0000	3140		4480	54.26	Management Occupations	2017
11-0000	3141		1640	56.99	Management Occupations	2017
11-0000	3149		2840	52.69	Management Occupations	2017
11-0000	3150		5620	60.58	Management Occupations	2017
11-0000	3151		290	58.5	Management Occupations	2017
11-0000	3152		4820	60.48	Management Occupations	2017
11-0000	3159		500	62.67	Management Occupations	2017
11-0000	3160		1350	54.23	Management Occupations	2017
11-0000	3161		110	47.57	Management Occupations	2017
11-0000	3162		700	62.82	Management Occupations	2017
11-0000	3169		540	44.51	Management Occupations	2017
11-0000	3210		13520	51.03	Management Occupations	2017
11-0000	3211		3100	49.81	Management Occupations	2017
11-0000	3212		2520	50.79	Management Occupations	2017
11-0000	3219		7910	51.59	Management Occupations	2017
11-0000	3220		16730	61.38	Management Occupations	2017
11-0000	3221		4190	60.35	Management Occupations	2017
11-0000	3222		12540	61.72	Management Occupations	2017
11-0000	3230		22790	54.27	Management Occupations	2017
11-0000	3231		22790	54.27	Management Occupations	2017
11-0000	3240		6350	65.7	Management Occupations	2017
11-0000	3241		6350	65.7	Management Occupations	2017
11-0000	3250		71500	67.39	Management Occupations	2017
11-0000	3254		32410	71.06	Management Occupations	2017
11-0000	3260		33690	57.99	Management Occupations	2017
11-0000	3261		28100	58.61	Management Occupations	2017
11-0000	3262		5580	54.85	Management Occupations	2017
11-0000	3270		17920	55.49	Management Occupations	2017
11-0000	3310		15770	59.35	Management Occupations	2017
11-0000	3311		3100	58.34	Management Occupations	2017
11-0000	3312		2720	59.82	Management Occupations	2017
11-0000	3313		2020	58.09	Management Occupations	2017
11-0000	3314		3180	62.32	Management Occupations	2017
11-0000	3315		4760	58.3	Management Occupations	2017
11-0000	3320		77210	58.58	Management Occupations	2017
11-0000	3327		18840	57.29	Management Occupations	2017
11-0000	3328		7340	58.54	Management Occupations	2017
11-0000	3330		70420	63.1	Management Occupations	2017
11-0000	3333		7610	66.88	Management Occupations	2017
11-0000	3335		10820	59.66	Management Occupations	2017
11-0000	3336		5830	62.44	Management Occupations	2017
11-0000	3340		107500	75.44	Management Occupations	2017
11-0000	3341		17420	79.11	Management Occupations	2017
11-0000	3342		9910	74.42	Management Occupations	2017
11-0000	3343		2500	73.36	Management Occupations	2017
11-0000	3344		31710	76.61	Management Occupations	2017
11-0000	3345		45120	73.62	Management Occupations	2017
11-0000	3346		840	70.96	Management Occupations	2017
11-0000	3350		26240	64.16	Management Occupations	2017
11-0000	3351		3650	65.94	Management Occupations	2017
11-0000	3352		3050	64.82	Management Occupations	2017
11-0000	3353		9870	62.93	Management Occupations	2017
11-0000	3359		9670	64.54	Management Occupations	2017
11-0000	3360		76450	64.08	Management Occupations	2017
11-0000	3361		6030	55.54	Management Occupations	2017
11-0000	3362		4800	55.4	Management Occupations	2017
11-0000	3363		25230	57.41	Management Occupations	2017
11-0000	3364		32180	73.13	Management Occupations	2017
11-0000	3365		1040	59.93	Management Occupations	2017
11-0000	3366		4820	60.46	Management Occupations	2017
11-0000	3369		2350	60.6	Management Occupations	2017
11-0000	3370		15910	53.16	Management Occupations	2017
11-0000	3379		1440	55.92	Management Occupations	2017
11-0000	3390		41200	63.88	Management Occupations	2017
11-0000	3391		22590	68.96	Management Occupations	2017
11-0000	3399		18610	57.72	Management Occupations	2017
11-0000	4230		226810	64.1	Management Occupations	2017
11-0000	4231		20450	58.99	Management Occupations	2017
11-0000	4234		55730	68.56	Management Occupations	2017
11-0000	4238		48130	61.63	Management Occupations	2017
11-0000	4240		135430	63.07	Management Occupations	2017
11-0000	4243		13140	71.57	Management Occupations	2017
11-0000	4245		4490	50.05	Management Occupations	2017
11-0000	4250		68170	69.07	Management Occupations	2017
11-0000	4251		68170	69.07	Management Occupations	2017
11-0000	4410		91490	59.55	Management Occupations	2017
11-0000	4411		67480	64.98	Management Occupations	2017
11-0000	4412		7700	48.07	Management Occupations	2017
11-0000	4413		16310	42.49	Management Occupations	2017
11-0000	4420		17240	45.38	Management Occupations	2017
11-0000	4421		8510	47.55	Management Occupations	2017
11-0000	4422		8730	43.26	Management Occupations	2017
11-0000	4430		12580	48.79	Management Occupations	2017
11-0000	4431		12580	48.79	Management Occupations	2017
11-0000	4440		36020	44.48	Management Occupations	2017
11-0000	4441		29980	45.6	Management Occupations	2017
11-0000	4442		6030	38.91	Management Occupations	2017
11-0000	4450		52190	38.61	Management Occupations	2017
11-0000	4453		5430	40.31	Management Occupations	2017
11-0000	4460		28130	49.82	Management Occupations	2017
11-0000	4461		28130	49.82	Management Occupations	2017
11-0000	4470		17530	33.5	Management Occupations	2017
11-0000	4471		17530	33.5	Management Occupations	2017
11-0000	4480		34650	42.04	Management Occupations	2017
11-0000	4481		23870	42.08	Management Occupations	2017
11-0000	4482		5350	34.07	Management Occupations	2017
11-0000	4483		5430	49.72	Management Occupations	2017
11-0000	4510		17680	39.76	Management Occupations	2017
11-0000	4511		14810	40.79	Management Occupations	2017
11-0000	4512		2870	34.45	Management Occupations	2017
11-0000	4520		39690	42.63	Management Occupations	2017
11-0000	4530		26830	40.3	Management Occupations	2017
11-0000	4531		1540	33.4	Management Occupations	2017
11-0000	4539		13000	39.93	Management Occupations	2017
11-0000	4540		33570	58.94	Management Occupations	2017
11-0000	4541		23960	61.17	Management Occupations	2017
11-0000	4542		1580	43.59	Management Occupations	2017
11-0000	4543		8030	55.29	Management Occupations	2017
11-0000	4810		10580	58.96	Management Occupations	2017
11-0000	4811		7820	58.79	Management Occupations	2017
11-0000	4812		2760	59.45	Management Occupations	2017
11-0000	4820		12680	54.31	Management Occupations	2017
11-0000	4821		12680	54.31	Management Occupations	2017
11-0000	4830		2820	64.54	Management Occupations	2017
11-0000	4831		2040	68.33	Management Occupations	2017
11-0000	4832		780	54.65	Management Occupations	2017
11-0000	4840		40680	50.58	Management Occupations	2017
11-0000	4850		8280	51.4	Management Occupations	2017
11-0000	4851		990	50.52	Management Occupations	2017
11-0000	4852		240	52.58	Management Occupations	2017
11-0000	4853		1870	53.16	Management Occupations	2017
11-0000	4854		2060	50.04	Management Occupations	2017
11-0000	4855		700	50.86	Management Occupations	2017
11-0000	4859		2410	51.58	Management Occupations	2017
11-0000	4860		3460	66.36	Management Occupations	2017
11-0000	4861		850	69.15	Management Occupations	2017
11-0000	4862		2070	62.36	Management Occupations	2017
11-0000	4869		540	77.26	Management Occupations	2017
11-0000	4870		1390	48.37	Management Occupations	2017
11-0000	4871		590	51.04	Management Occupations	2017
11-0000	4872		620	42.85	Management Occupations	2017
11-0000	4879		190	58.3	Management Occupations	2017
11-0000	4880		34640	55.84	Management Occupations	2017
11-0000	4881		7210	54.35	Management Occupations	2017
11-0000	4882		1280	51.31	Management Occupations	2017
11-0000	4883		3520	57.79	Management Occupations	2017
11-0000	4884		3130	46.36	Management Occupations	2017
11-0000	4885		18270	58.31	Management Occupations	2017
11-0000	4889		1240	51.24	Management Occupations	2017
11-0000	4910		16590	38.87	Management Occupations	2017
11-0000	4911		16590	38.87	Management Occupations	2017
11-0000	4920		9780	51.82	Management Occupations	2017
11-0000	4921		7660	52.36	Management Occupations	2017
11-0000	4922		2120	49.88	Management Occupations	2017
11-0000	4930		28390	52.68	Management Occupations	2017
11-0000	4931		28390	52.68	Management Occupations	2017
11-0000	5110		70140	73.79	Management Occupations	2017
11-0000	5111		27180	66.44	Management Occupations	2017
11-0000	5112		42970	78.44	Management Occupations	2017
11-0000	5120		18950		Management Occupations	2017
11-0000	5121		17020	66.42	Management Occupations	2017
11-0000	5122		1940	67.58	Management Occupations	2017
11-0000	5150		21790	70.88	Management Occupations	2017
11-0000	5151		17500	69.36	Management Occupations	2017
11-0000	5152		4290	77.07	Management Occupations	2017
11-0000	5170		36960	70.58	Management Occupations	2017
11-0000	5180		31450	74.86	Management Occupations	2017
11-0000	5182		31450	74.86	Management Occupations	2017
11-0000	5190		33250	82.44	Management Occupations	2017
11-0000	5191		33250	82.44	Management Occupations	2017
11-0000	5210		2720	87.59	Management Occupations	2017
11-0000	5211		2720	87.59	Management Occupations	2017
11-0000	5220		221100	64.26	Management Occupations	2017
11-0000	5222		47650	71.26	Management Occupations	2017
11-0000	5230		90140	93.12	Management Occupations	2017
11-0000	5240		174940	73.09	Management Occupations	2017
11-0000	5241		106890	72.41	Management Occupations	2017
11-0000	5242		68040	74.17	Management Occupations	2017
11-0000	5250		1460	75.01	Management Occupations	2017
11-0000	5251		430	74.85	Management Occupations	2017
11-0000	5259		1030	75.08	Management Occupations	2017
11-0000	5310		222070	43.25	Management Occupations	2017
11-0000	5320		29220	51.6	Management Occupations	2017
11-0000	5321		9100	50.79	Management Occupations	2017
11-0000	5330		4370	65.22	Management Occupations	2017
11-0000	5331		4370	65.22	Management Occupations	2017
11-0000	5410		807420	73.98	Management Occupations	2017
11-0000	5411		27520	70.36	Management Occupations	2017
11-0000	5412		69540	77.45	Management Occupations	2017
11-0000	5413		126870	68.93	Management Occupations	2017
11-0000	5414		9830	65.96	Management Occupations	2017
11-0000	5415		228850	75.78	Management Occupations	2017
11-0000	5416		168060	72.16	Management Occupations	2017
11-0000	5417		87380	80.38	Management Occupations	2017
