occ_code	naics	year	tot_emp	h_mean
85799	4532	1998	56.11	13.547451434681875
85799	4430	1998	893.9900000000002	12.428536001521266
85799	4460	1998	76.96000000000001	14.081249999999999
85902	4532	1998	51.730000000000004	14.654718731877054
85902	4430	1998	3333.3	13.945076140761408
85902	4460	1998	15.469999999999999	16.13689075630252
85905	4250	1998	30.8	14.64
85905	4532	1998	13.16	14.64
85905	4430	1998	170.82999999999998	15.657063747585319
85905	4460	1998	7.28	14.640000000000002
85908	4234	1998	1682.24	19.21
85908	4250	1998	246.4	19.21
85908	4532	1998	105.28	19.21
85908	4430	1998	150.29000000000002	18.694396832789938
85908	4460	1998	58.24	19.21
85914	4234	1998	1186.58	14.670000000000002
85914	4250	1998	202.51000000000002	14.991819663226508
85914	4532	1998	102.7	13.664769230769231
85914	4430	1998	74.66	14.573731583177072
85914	4460	1998	41.08	14.67
85914	5510	1998	25.05	14.474371257485029
85926	4234	1998	32225.409999999996	14.71
85926	4532	1998	2517.07	14.09360665376807
85926	4430	1998	2275.2499999999995	14.518962971102079
85926	4460	1998	1298.8300000000002	14.486866179561606
85938	4234	1998	105.14	11.75
85938	4532	1998	6.58	11.75
85938	4430	1998	42.49	11.432570016474465
85938	4460	1998	17.16	10.128787878787879
85947	4234	1998	300.4	10.62
85947	4250	1998	327.93	12.036710273533984
85947	4532	1998	21.880000000000003	10.746691042047532
85947	4430	1998	18.4	10.62
85947	4460	1998	10.4	10.62
85999	4532	1998	1328.59	11.83475451418421
85999	4430	1998	6073.570000000001	11.569454752312067
85999	4460	1998	1819.6299999999999	12.524094898413416
87000	4532	1998	209.63	13.136966083098793
87000	4430	1998	1004.4200000000001	13.8295139483483
87000	4460	1998	522.56	11.759870254133498
87102	4532	1998	117.46	13.191480504001364
87102	4430	1998	248.13	12.79353725869504
87102	4460	1998	62.66	13.59883817427386
87202	4532	1998	11.08	15.249783393501806
87202	4430	1998	420.87	14.06793166535985
87202	4460	1998	48.36	14.320430107526883
87502	4532	1998	2.82	19.73
87502	4430	1998	121.22999999999999	17.352818609255134
87502	4460	1998	6.5	15.975600000000002
87999	4234	1998	157.70999999999998	9.41
87999	4532	1998	73.99	12.418790377077984
87999	4430	1998	126.55999999999999	12.55817793931732
87999	4460	1998	170.25	11.109765638766522
89100	4532	1998	3773.76	13.365762740608835
89100	4430	1998	528.62	13.548672013923047
89100	4460	1998	355.16	11.66101756954612
89108	4532	1998	203.07	11.40282414930812
89108	4430	1998	176.15	14.240908316775476
89108	4460	1998	164.32	13.539572784810128
89132	4532	1998	12.69	13.659999999999998
89132	4430	1998	61.09	13.936459322311343
89132	4460	1998	16.119999999999997	12.361612903225808
89300	4532	1998	69.77000000000001	10.233295112512542
89300	4430	1998	202.70999999999998	11.384283459128808
89300	4460	1998	76.96	11.632027027027027
89308	4234	1998	37.55	11.69
89308	4532	1998	32.230000000000004	9.238879925535214
89308	4430	1998	3.62	10.811215469613257
89308	4460	1998	1.3	11.69
89311	4234	1998	270.35999999999996	11.81
89311	4532	1998	16.92	11.81
89311	4430	1998	89.45	11.990026830631638
89311	4460	1998	23.009999999999998	13.079491525423729
89399	4234	1998	22.53	13.719999999999999
89399	4532	1998	2.5300000000000002	11.86071146245059
89399	4430	1998	8.98	11.401069042316257
89399	4460	1998	52.65	11.020592592592592
89500	4234	1998	105.14	9.49
89500	4532	1998	147.7	8.871232227488152
89500	4430	1998	19.280000000000005	9.00109958506224
89500	4460	1998	30.16	8.891939655172413
89700	4234	1998	105.14	8.9
89700	4250	1998	53.28999999999999	10.455693375867892
89700	4532	1998	111.09000000000002	10.546042848141147
89700	4430	1998	8.200000000000001	8.915024390243902
89700	4460	1998	3.64	8.9
89900	4532	1998	1163.37	10.870891461873697
89900	4430	1998	1157.5	11.21682928725702
89900	4460	1998	2985.77	10.46353788135054
89917	4234	1998	3244.32	11.640000000000002
89917	4250	1998	475.2	11.64
89917	4532	1998	203.04	11.64
89917	4430	1998	471.12	10.281237901171675
89917	4460	1998	1971.45	9.423887240356082
89923	4234	1998	120.16	11.87
89923	4250	1998	17.6	11.87
89923	4532	1998	7.52	11.87
89923	4430	1998	40.96	17.6778125
89923	4460	1998	233.48	18.823853006681514
89999	4234	1998	1276.6999999999998	16.68
89999	4532	1998	79.9	16.68
89999	4430	1998	164.2	12.95088915956151
89999	4460	1998	631.1500000000001	10.058619979402678
91300	4250	1998	108.76000000000002	11.852620448694372
91300	4532	1998	4.23	11.29
91300	4430	1998	4.14	11.29
91300	4460	1998	3.9	10.914
91311	4234	1998	67.58999999999999	11.29
91311	4250	1998	18.700000000000003	11.313529411764703
91311	4532	1998	4.23	11.29
91311	4430	1998	4.14	11.29
91311	4460	1998	2.34	11.29
92700	4234	1998	458.11	7.71
92700	4532	1998	665.0699999999999	7.48123490760371
92700	4430	1998	118.98	7.8258867036476705
92700	4460	1998	18.59	7.917062937062937
92717	4234	1998	195.26	7.33
92717	4532	1998	302.7	7.728813346547737
92717	4430	1998	69.6	8.113718390804598
92717	4460	1998	6.76	7.330000000000001
92721	4234	1998	262.84999999999997	7.9799999999999995
92721	4532	1998	362.37	7.278191351381185
92721	4430	1998	49.379999999999995	7.418327257999191
92721	4460	1998	11.83	8.243076923076922
92799	4234	1998	105.14	7.75
92799	4250	1998	110.71000000000001	7.174682503838858
92799	4532	1998	107.1	6.889869281045752
92799	4430	1998	79.67	8.38122003263462
92799	4460	1998	150.54	9.303151986183076
92900	4532	1998	2655.8999999999996	9.74188790993637
92900	4430	1998	496.18	10.046405336772944
92900	4460	1998	2977.46	7.7735083594741825
92908	4234	1998	127.66999999999999	10.27
92908	4250	1998	18.7	10.27
92908	4532	1998	165.99	8.98498283029098
92908	4430	1998	18.82	9.480945802337938
92908	4460	1998	1579.0600000000002	6.001980292072499
92971	4234	1998	45.06	9.58
92971	4250	1998	6.6	9.58
92971	4532	1998	2.82	9.58
92971	4430	1998	2.76	9.58
92971	4460	1998	1.56	9.58
92974	4532	1998	652.3499999999999	9.054121253928107
92974	4430	1998	100.94	9.300118882504457
92974	4460	1998	642.5	9.316469105058365
92997	4532	1998	761.8700000000001	10.445623006549674
92997	4430	1998	144.19	9.709902212358694
92997	4460	1998	122.61999999999999	9.268594845865277
92998	4532	1998	1017.6000000000001	9.77582822327044
92998	4430	1998	227.87	10.664447711414402
92998	4460	1998	605.28	10.39979133624108
93100	4532	1998	23.5	12.099999999999998
93100	4430	1998	953.74	10.500085348208108
93100	4460	1998	23.53	12.972651933701655
93114	4250	1998	128.2	9.878711388455539
93114	4532	1998	10.34	11.19
93114	4430	1998	940.86	10.468395085347447
93114	4460	1998	8.059999999999999	12.116129032258067
93197	4532	1998	13.16	12.79
93197	4430	1998	12.88	12.79
93197	4460	1998	7.28	12.79
93900	4532	1998	4251.530000000001	8.229517420787339
93900	4430	1998	3477.1200000000003	9.378492976946438
93900	4460	1998	4306.24	9.165184128148919
93905	4250	1998	146.28	8.922143833743508
93905	4532	1998	26.32	9.31
93905	4430	1998	68.83	8.890751125962517
93905	4460	1998	14.56	9.31
93914	4532	1998	92.99000000000001	12.694103667060974
93914	4430	1998	83.59	12.533909558559635
93914	4460	1998	137.54	12.397410207939508
93956	4532	1998	2984.2	8.120444373701496
93956	4430	1998	2516.8	9.256236609980926
93956	4460	1998	3575.2	9.121956645782054
93999	4532	1998	1127.6599999999999	8.131266161786355
93999	4430	1998	796.78	9.493906975576698
93999	4460	1998	524.04	8.762746736890314
95000	4234	1998	67.58999999999999	13.33
95000	4532	1998	71.26	10.597431939376929
95000	4430	1998	10.04	11.443645418326694
95000	4460	1998	25.009999999999998	11.984486205517795
97100	4532	1998	8165.93	10.515663139409718
97100	4430	1998	12110.900000000001	8.78621752305774
97100	4460	1998	21857.019999999997	8.422075671797893
97102	4532	1998	1956.1600000000003	13.079186160641255
97102	4430	1998	765.29	12.048944452429796
97102	4460	1998	1716.06	14.553183804762073
97105	4532	1998	5294.080000000001	9.674777071748066
97105	4430	1998	10687.83	8.575338698313876
97105	4460	1998	14090.3	7.858279348204083
97117	4234	1998	1952.5999999999997	9.85
97117	4532	1998	915.6899999999999	9.86803940198102
97117	4430	1998	653.73	8.4302162972481
97117	4460	1998	5393.81	7.945506052308109
97899	4234	1998	150.2	10.14
97899	4532	1998	113.89000000000001	9.66683905522873
97899	4430	1998	62.74	11.712196365954734
97899	4460	1998	206.90000000000003	8.506719188013534
97900	4532	1998	1411.1599999999999	11.379215468125516
97900	4430	1998	1144.0900000000001	11.230546023477173
97900	4460	1998	1170.98	11.873999385130405
97947	4532	1998	1013.5200000000001	11.515793373589075
97947	4430	1998	540.0699999999999	10.945948488158944
97947	4460	1998	889.55	12.033938845483672
97989	4532	1998	345.8	11.304164256795836
97989	4430	1998	601.62	11.502534490209769
97989	4460	1998	248.25	11.499220140986909
98000	4532	1998	7374.539999999999	8.562167145340592
98000	4430	1998	10473.27	8.521481819909159
98000	4460	1998	12965.32	8.692339672295017
98102	4532	1998	121.88000000000001	9.293849688217922
98102	4430	1998	432.36000000000007	8.287714867240261
98102	4460	1998	93.3	9.112938906752412
98399	4234	1998	22.53	6.110000000000001
98399	4532	1998	1.41	6.11
98399	4430	1998	12.18	7.723793103448276
98399	4460	1998	0.78	6.11
98799	4532	1998	3892.32	9.160693827845602
98799	4430	1998	7796.660000000001	8.754581025721269
98799	4460	1998	8480.6	9.113336497417635
98902	4532	1998	1379.78	7.6833363289799825
98902	4430	1998	1049.51	6.9960715000333495
98902	4460	1998	1971.29	6.996751619497892
98905	4234	1998	75.1	7.75
98905	4532	1998	202.78	6.5232182661011935
98905	4430	1998	25.14	7.104439140811456
98905	4460	1998	38.25	7.691756862745098
98999	4532	1998	1742.2	8.083011135346116
98999	4430	1998	1156.2400000000002	8.461701376876771
98999	4460	1998	2381.1	8.621875519717777
99999	4250	1998	32.019999999999996	11.077916926920674
99999	4532	1998	9.5	12.711957894736843
99999	4430	1998	57.85	11.8800172860847
99999	4460	1998	139.18	10.076350768788618
0	4235	1998	137592.0	17.03
10000	4235	1998	13797.0	36.37
13002	4235	1998	873.0	32.69
13005	4235	1998	261.0	25.68
13008	4235	1998	990.0	27.43
13011	4235	1998	756.0	33.69
13014	4235	1998	234.0	25.52
13017	4235	1998	324.0	32.27
15014	4235	1998	99.0	28.939999999999998
15023	4235	1998	441.0	27.94
15099	4235	1998	45.0	21.11
19005	4235	1998	8784.0	40.17
19999	4235	1998	990.0	28.72
20000	4235	1998	6066.0	20.32
21100	4235	1998	1503.0	21.11
21114	4235	1998	1341.0	21.01
21199	4235	1998	162.0	21.93
21302	4235	1998	972.0	19.710000000000004
21305	4235	1998	126.0	17.89
21308	4235	1998	297.0	19.29
21511	4235	1998	153.0	18.06
21902	4235	1998	216.0	18.97
21999	4235	1998	432.0	19.35
22100	4235	1998	342.0	25.8
22126	4235	1998	54.0	25.12
22135	4235	1998	126.0	25.01
22199	4235	1998	162.0	26.68
22500	4235	1998	963.0	18.1
22505	4235	1998	162.0	21.08
22511	4235	1998	54.0	21.95
22514	4235	1998	585.0	15.630000000000003
22599	4235	1998	162.0	22.92
24100	4235	1998	27.0	30.760000000000005
24500	4235	1998	45.0	16.11
25100	4235	1998	819.0	21.370000000000005
25102	4235	1998	162.0	25.740000000000002
25103	4235	1998	36.0	22.59
25104	4235	1998	261.0	19.62
25105	4235	1998	333.0	20.84
25199	4235	1998	27.0	17.06
28100	4235	1998	27.0	40.01
34038	4235	1998	54.0	15.3
39999	4235	1998	81.0	20.1
40000	4235	1998	24831.0	24.110000000000003
41002	4235	1998	3357.0	28.350000000000005
49002	4235	1998	477.0	26.45
49005	4235	1998	3996.0	25.18
49008	4235	1998	14328.0	24.23
49011	4235	1998	1224.0	15.939999999999998
49014	4235	1998	324.0	16.78
49017	4235	1998	36.0	13.08
49021	4235	1998	270.0	9.79
49023	4235	1998	54.0	9.0
49026	4235	1998	207.0	18.2
49999	4235	1998	558.0	19.16
50000	4235	1998	31086.0	12.13
51002	4235	1998	2817.0	16.99
53114	4235	1998	207.0	17.71
53117	4235	1998	216.0	14.46
53123	4235	1998	216.0	12.92
53508	4235	1998	360.0	12.84
55108	4235	1998	2844.0	12.37
55305	4235	1998	1575.0	9.73
55307	4235	1998	207.0	10.89
55314	4235	1998	90.0	11.9
55317	4235	1998	153.0	13.3
55321	4235	1998	189.0	8.8
55323	4235	1998	1548.0	12.54
55326	4235	1998	144.0	12.38
55338	4235	1998	3051.0	13.07
55341	4235	1998	198.0	12.57
55344	4235	1998	1107.0	11.89
55347	4235	1998	4041.0	10.4
56000	4235	1998	1035.0	11.45
56002	4235	1998	252.0	10.87
56011	4235	1998	288.0	14.15
56017	4235	1998	405.0	10.13
56099	4235	1998	90.0	10.31
57102	4235	1998	171.0	9.69
57302	4235	1998	54.0	9.04
58000	4235	1998	10485.0	11.44
58005	4235	1998	162.0	13.519999999999998
58008	4235	1998	576.0	14.610000000000001
58017	4235	1998	153.0	12.83
58023	4235	1998	2772.0	10.45
58026	4235	1998	2997.0	10.88
58028	4235	1998	3645.0	11.88
58099	4235	1998	180.0	13.9
59999	4235	1998	360.0	12.3
60000	4235	1998	801.0	8.66
63047	4235	1998	90.0	9.07
65000	4235	1998	117.0	8.94
65038	4235	1998	36.0	7.13
65099	4235	1998	81.0	9.62
67005	4235	1998	486.0	7.97
67099	4235	1998	54.0	8.08
69999	4235	1998	54.0	14.71
70000	4235	1998	630.0	9.69
79041	4235	1998	612.0	9.74
80000	4235	1998	60381.0	12.07
81000	4235	1998	4788.0	18.06
81002	4235	1998	891.0	18.46
81005	4235	1998	189.0	20.67
81008	4235	1998	432.0	19.98
81011	4235	1998	450.0	19.4
81017	4235	1998	1926.0	16.57
81099	4235	1998	900.0	18.7
83000	4235	1998	666.0	11.59
83005	4235	1998	513.0	11.07
83099	4235	1998	153.0	13.39
85000	4235	1998	2673.0	14.21
85110	4235	1998	720.0	14.82
85132	4235	1998	1116.0	13.5
85302	4235	1998	81.0	11.68
85311	4235	1998	153.0	13.31
85314	4235	1998	135.0	13.8
85728	4235	1998	63.0	17.3
85999	4235	1998	405.0	15.57
87000	4235	1998	522.0	12.76
87202	4235	1998	90.0	15.82
87402	4235	1998	45.0	9.4
87502	4235	1998	45.0	12.69
87814	4235	1998	36.0	13.63
87814	4250	1998	3.2	13.63
87899	4235	1998	90.0	12.58
87989	4235	1998	108.0	10.74
87999	4235	1998	108.0	13.65
89100	4235	1998	3960.0	12.56
89108	4235	1998	2178.0	12.93
89132	4235	1998	1755.0	12.11
89199	4235	1998	27.0	11.8
89900	4235	1998	162.0	12.06
91100	4235	1998	378.0	13.030000000000001
91102	4235	1998	144.0	12.81
91117	4235	1998	234.0	13.170000000000002
91117	4250	1998	27.76	12.467982708933718
91300	4235	1998	882.0	12.359999999999998
91305	4235	1998	72.0	13.47
91305	4250	1998	6.4	13.47
91308	4235	1998	288.0	12.2
91308	4250	1998	29.560000000000002	11.747198917456021
91311	4235	1998	99.0	11.340000000000002
91314	4235	1998	54.0	10.89
91314	4250	1998	4.8	10.89
91321	4235	1998	369.0	12.73
91321	4250	1998	49.3	11.981643002028399
91500	4235	1998	261.0	11.17
91500	4250	1998	49.599999999999994	11.377580645161292
91502	4235	1998	108.0	13.619999999999997
91502	4250	1998	15.76	13.698172588832486
91508	4235	1998	153.0	9.47
91508	4250	1998	33.84	10.33725768321513
91700	4235	1998	54.0	12.26
91700	4250	1998	8.2	10.360975609756098
91705	4235	1998	54.0	12.26
91705	4250	1998	4.8	12.26
92100	4235	1998	297.0	12.53
92197	4235	1998	225.0	12.8
92198	4235	1998	72.0	11.75
92700	4235	1998	90.0	9.51
92721	4235	1998	90.0	9.51
92799	4235	1998	27.0	8.08
92900	4235	1998	8289.0	11.61
92965	4235	1998	90.0	10.82
92974	4235	1998	1215.0	10.99
92997	4235	1998	1908.0	12.38
92998	4235	1998	5076.0	11.49
93900	4235	1998	7335.0	11.13
93914	4235	1998	3816.0	11.67
93953	4235	1998	72.0	11.28
93956	4235	1998	3114.0	10.54
93999	4235	1998	333.0	10.54
95000	4235	1998	801.0	10.940000000000001
97100	4235	1998	8865.0	12.45
97102	4235	1998	6534.0	13.1
97105	4235	1998	2142.0	10.57
97117	4235	1998	189.0	11.43
97899	4235	1998	90.0	13.260000000000002
97900	4235	1998	6804.0	11.72
97932	4235	1998	36.0	14.67
97932	4250	1998	3.2	14.67
97941	4235	1998	342.0	12.079999999999998
97944	4235	1998	2412.0	11.8
97947	4235	1998	2043.0	11.51
97951	4235	1998	216.0	11.11
97989	4235	1998	1755.0	11.79
98000	4235	1998	13401.0	10.13
98102	4235	1998	855.0	10.03
98799	4235	1998	8118.0	10.25
98902	4235	1998	819.0	9.76
98999	4235	1998	3609.0	9.95
0	4236	1998	406298.49	18.77
10000	4236	1998	47996.54	32.84
13002	4236	1998	2486.34	33.23
13005	4236	1998	1083.23	26.68
13008	4236	1998	3569.57	22.469999999999995
13011	4236	1998	5321.64	32.64
13014	4236	1998	1308.6	25.9
13017	4236	1998	2595.39	35.32
15023	4236	1998	1446.73	26.119999999999997
15099	4236	1998	727.0	31.23
15099	4441	1998	156.28	24.17682364985923
19005	4236	1998	25052.42	35.83
19999	4236	1998	4405.62	28.86
20000	4236	1998	60290.11	21.79
21100	4236	1998	5532.47	20.34
21114	4236	1998	4500.13	20.09
21117	4236	1998	116.32	23.58
21117	4441	1998	12.48	23.58
21199	4236	1998	916.02	21.19
21302	4236	1998	3256.96	16.47
21305	4236	1998	523.44	14.94
21308	4236	1998	1054.15	18.6
21511	4236	1998	995.99	22.15
21902	4236	1998	545.25	19.21
21905	4236	1998	458.01	25.73
21905	4441	1998	49.14	25.73
21911	4236	1998	29.08	16.79
21911	4441	1998	3.12	16.79
21999	4236	1998	4580.1	22.43
22100	4236	1998	11959.15	28.33
22126	4236	1998	7008.28	28.0
22126	4441	1998	791.1899999999999	27.796500208546618
22127	4236	1998	748.81	29.54
22127	4441	1998	80.34	29.540000000000003
22128	4236	1998	101.78	21.670000000000005
22128	4441	1998	10.92	21.67
22135	4236	1998	523.44	26.6
22199	4236	1998	3576.84	29.36
22500	4236	1998	17186.28	17.6
22505	4236	1998	14794.45	17.33
22511	4236	1998	363.5	18.61
22511	4441	1998	88.97999999999999	18.778509777478085
22514	4236	1998	494.36	16.1
22599	4236	1998	1533.97	20.51
22999	4236	1998	94.51	18.26
22999	4250	1998	41.73	18.930814761562427
22999	4441	1998	10.14	18.26
22999	4430	1998	12.95	16.726965250965254
24100	4236	1998	94.51	21.44
25100	4236	1998	8905.75	23.76
25102	4236	1998	1882.93	27.6
25103	4236	1998	458.01	24.55
25104	4236	1998	2239.16	19.94
25105	4236	1998	2355.48	25.85
25108	4236	1998	385.31	15.67
25108	4441	1998	136.41000000000003	14.50376072135474
25111	4236	1998	29.08	21.89
25111	4250	1998	4.64	21.89
25111	4441	1998	3.12	21.89
25111	4430	1998	2.36	21.89
25199	4236	1998	1555.78	23.23
25300	4236	1998	101.78	27.81
25300	4441	1998	10.92	27.810000000000002
25302	4236	1998	94.51	27.69
25302	4441	1998	10.14	27.69
27100	4236	1998	276.26	29.909999999999997
27100	4441	1998	29.64	29.91
27102	4236	1998	276.26	29.909999999999997
27102	4441	1998	29.64	29.91
28100	4236	1998	43.62	33.46
28100	4441	1998	4.68	33.46
28108	4236	1998	43.62	33.46
28108	4441	1998	4.68	33.46
31314	4236	1998	428.93	18.91
31314	4441	1998	173.03	15.504079639368896
31317	4236	1998	21.81	23.19
31317	4250	1998	3.48	23.19
31317	4441	1998	2.34	23.19
31317	4430	1998	242.23000000000005	22.46122899723403
32000	4236	1998	50.89	22.82
32000	4441	1998	103.16	15.177124854594805
32999	4236	1998	50.89	22.82
32999	4441	1998	103.16	15.177124854594805
34002	4236	1998	152.67	17.16
34002	4441	1998	23.52	16.44964285714286
34008	4236	1998	29.08	21.28
34008	4441	1998	3.12	21.28
34035	4236	1998	196.29	16.04
34038	4236	1998	567.06	20.44
34041	4236	1998	29.08	14.61
34044	4236	1998	50.89	12.380000000000003
39999	4236	1998	3111.56	23.87
40000	4236	1998	118755.45	21.6
41002	4236	1998	13144.16	26.68
43000	4236	1998	748.81	21.21
43017	4236	1998	647.03	21.93
43017	4441	1998	69.42	21.93
43099	4236	1998	101.78	16.48
43099	4441	1998	10.92	16.48
49002	4236	1998	4674.61	31.23
49005	4236	1998	31813.52	25.26
49008	4236	1998	37694.95	21.99
49011	4236	1998	8905.75	13.6
49014	4236	1998	9727.26	13.640000000000002
49017	4236	1998	1163.2	12.5
49021	4236	1998	3489.6	10.06
49023	4236	1998	268.99	8.66
49026	4236	1998	3307.85	13.2
49034	4236	1998	276.26	14.5
49999	4236	1998	3540.49	18.700000000000003
50000	4236	1998	106331.02	11.9
51002	4236	1998	8069.7	17.52
53114	4236	1998	312.61	15.86
53117	4236	1998	581.6	13.32
53121	4236	1998	29.08	14.6
53121	4250	1998	9.04	14.351769911504427
53121	4441	1998	3.12	14.6
53121	4430	1998	2.36	14.6
53123	4236	1998	3860.37	12.74
53508	4236	1998	2122.84	12.33
55108	4236	1998	10192.54	12.22
55305	4236	1998	4798.2	9.61
55307	4236	1998	763.35	9.7
55314	4236	1998	399.85	13.19
55317	4236	1998	123.59	11.77
55317	4441	1998	59.48	9.61261936785474
55321	4236	1998	814.24	11.63
55323	4236	1998	8745.81	12.89
55326	4236	1998	574.33	12.45
55328	4236	1998	138.13	15.91
55328	4441	1998	14.82	15.91
55338	4236	1998	9596.4	12.22
55341	4236	1998	392.58	13.64
55344	4236	1998	1948.36	11.65
55347	4236	1998	13151.43	10.36
56000	4236	1998	4034.85	11.9
56002	4236	1998	836.05	11.03
56011	4236	1998	1279.52	13.82
56014	4236	1998	29.08	13.32
56014	4441	1998	71.51	12.56446790658649
56017	4236	1998	1512.16	10.4
56099	4236	1998	378.04	13.24
57102	4236	1998	705.19	10.58
57199	4236	1998	50.89	19.41
57199	4250	1998	10.37	17.487627772420446
57199	4441	1998	5.46	19.41
57199	4430	1998	88.00999999999999	10.060348823997273
57302	4236	1998	283.53	10.45
57302	4441	1998	154.55	8.687699773536073
58000	4236	1998	32438.74	10.7
58005	4236	1998	777.89	12.33
58008	4236	1998	1134.12	14.55
58017	4236	1998	152.67	10.84
58021	4236	1998	29.08	8.26
58021	4441	1998	183.74	8.233575704800261
58023	4236	1998	10396.1	10.32
58026	4236	1998	6470.3	10.669999999999998
58028	4236	1998	12329.92	10.4
58099	4236	1998	1148.66	12.67
59999	4236	1998	2195.54	13.86
60000	4236	1998	1613.94	9.13
61099	4236	1998	138.13	16.91
63047	4236	1998	341.69	8.51
65000	4236	1998	109.05	6.9
65000	4441	1998	324.34	5.5312240241721655
67002	4236	1998	36.35	8.73
67002	4441	1998	90.39	6.549668104878858
67005	4236	1998	908.75	8.17
67099	4236	1998	58.16	12.07
69999	4236	1998	21.81	12.87
70000	4236	1998	290.8	11.01
79041	4236	1998	283.53	10.25
80000	4236	1998	71020.63	12.53
81000	4236	1998	6063.18	18.96
81002	4236	1998	2777.14	19.71
81005	4236	1998	79.97	20.96
81008	4236	1998	319.88	23.85
81011	4236	1998	298.07	20.06
81017	4236	1998	1497.62	16.67
81099	4236	1998	1090.5	18.31
83000	4236	1998	1977.44	11.86
83005	4236	1998	1337.68	11.06
83099	4236	1998	639.76	13.519999999999998
85000	4236	1998	21548.28	15.31
85110	4236	1998	385.31	14.0
85119	4236	1998	36.35	14.07
85119	4441	1998	3.9	14.07
85119	4430	1998	41.38	13.731314644755921
85132	4236	1998	1897.47	13.129999999999999
85302	4236	1998	72.7	10.88
85311	4236	1998	65.43	15.929999999999998
85314	4236	1998	130.86	12.01
85328	4236	1998	29.08	16.88
85328	4441	1998	2196.39	9.671590564517231
85399	4236	1998	72.7	11.55
85399	4250	1998	64.64	11.167100866336634
85399	4441	1998	24.46	10.55557645134914
85399	4430	1998	63.260000000000005	10.106168194751818
85502	4236	1998	814.24	16.96
85502	4250	1998	129.92	16.96
85502	4441	1998	87.36	16.96
85502	4430	1998	85.88	16.02394969725198
85514	4236	1998	239.91	13.0
85514	4250	1998	38.28	13.0
85514	4441	1998	25.74	13.000000000000002
85514	4430	1998	474.93	13.047226328090455
85599	4236	1998	436.2	16.12
85599	4441	1998	46.8	16.12
85702	4236	1998	1417.65	20.1
85702	4250	1998	226.2	20.1
85702	4441	1998	152.1	20.1
85702	4430	1998	239.5	16.416425887265138
85705	4236	1998	959.64	19.49
85705	4441	1998	102.96	19.49
85708	4236	1998	988.72	14.4
85708	4441	1998	106.08	14.399999999999999
85711	4236	1998	785.16	13.42
85711	4441	1998	498.04	11.121418359971088
85711	4430	1998	8796.070000000002	11.83674505773601
85714	4236	1998	341.69	12.940000000000001
85714	4250	1998	54.52	12.94
85714	4441	1998	36.66	12.94
85714	4430	1998	250.48	13.971579367614181
85717	4236	1998	3431.44	15.49
85717	4441	1998	388.39000000000004	15.505105177785216
85723	4236	1998	196.29	13.14
85723	4250	1998	31.32	13.14
85723	4441	1998	21.06	13.140000000000002
85723	4430	1998	22.68	12.881071428571428
85726	4236	1998	261.72	13.97
85726	4250	1998	41.76	13.97
85726	4441	1998	28.08	13.97
85726	4430	1998	27.24	14.066916299559473
85728	4236	1998	283.53	13.84
85728	4441	1998	30.42	13.84
85728	4430	1998	1331.5200000000002	11.060282534246575
85799	4236	1998	806.97	15.99
85902	4236	1998	72.7	14.11
85926	4236	1998	167.21	13.430000000000001
85926	4441	1998	17.94	13.43
85938	4236	1998	79.97	12.75
85999	4236	1998	7575.34	14.97
87000	4236	1998	1563.05	15.42
87102	4236	1998	50.89	14.11
87202	4236	1998	1105.04	14.51
87202	4441	1998	211.03000000000003	14.19189025257072
87402	4236	1998	43.62	9.52
87402	4430	1998	3.54	9.52
87599	4236	1998	138.13	18.27
87599	4250	1998	27.98	17.526969263759828
87599	4441	1998	141.83	12.556654445462877
87599	4430	1998	11.21	18.27
87899	4236	1998	65.43	13.83
87899	4430	1998	12.11	11.454772914946325
87999	4236	1998	159.94	22.05
89100	4236	1998	930.56	13.75
89108	4236	1998	763.35	14.14
89132	4236	1998	167.21	11.93
89300	4236	1998	29.08	9.27
89311	4236	1998	29.08	9.27
89900	4236	1998	588.87	13.24
92100	4236	1998	72.7	12.67
92100	4430	1998	5.9	12.67
92197	4236	1998	72.7	12.67
92197	4430	1998	5.9	12.67
92700	4236	1998	130.86	6.99
92721	4236	1998	130.86	6.99
92900	4236	1998	2101.03	10.86
92974	4236	1998	407.12	9.45
92997	4236	1998	378.04	11.39
92998	4236	1998	1315.87	11.15
93100	4236	1998	552.52	8.71
93100	4441	1998	65.23	8.828580407787829
93114	4236	1998	552.52	8.71
93114	4441	1998	59.28	8.710000000000003
93900	4236	1998	12955.14	9.12
93905	4236	1998	530.71	8.64
93905	4441	1998	56.94	8.64
93914	4236	1998	334.42	12.26
93956	4236	1998	9065.69	8.95
93999	4236	1998	3024.32	9.39
95000	4236	1998	72.7	10.12
97100	4236	1998	8527.71	10.38
97102	4236	1998	1606.67	11.99
97105	4236	1998	6317.63	9.93
97117	4236	1998	603.41	10.82
97899	4236	1998	203.56	17.3
97900	4236	1998	2406.37	11.32
97947	4236	1998	1606.67	11.12
97989	4236	1998	799.7	11.730000000000002
98000	4236	1998	11297.58	9.66
98102	4236	1998	218.1	9.28
98799	4236	1998	6797.45	9.710000000000003
98902	4236	1998	1752.07	8.56
98905	4236	1998	58.16	8.02
98905	4441	1998	20.52	8.256608187134503
98999	4236	1998	2457.26	10.35
0	4237	1998	239256.72	16.19
10000	4237	1998	24587.19	30.93
13002	4237	1998	1087.11	30.840000000000003
13005	4237	1998	300.68999999999994	24.81
13008	4237	1998	2467.2	21.74
13011	4237	1998	1295.2799999999997	30.329999999999995
