%SeriesCode,Period,Value
d1gfedr1es00,1925,"0"
d1gfedr1es00,1926,"0"
d1gfedr1es00,1927,"0"
d1gfedr1es00,1928,"0"
d1gfedr1es00,1929,"0"
d1gfedr1es00,1930,"0"
d1gfedr1es00,1931,"0"
d1gfedr1es00,1932,"0"
d1gfedr1es00,1933,"0"
d1gfedr1es00,1934,"0"
d1gfedr1es00,1935,"0"
d1gfedr1es00,1936,"0"
d1gfedr1es00,1937,"0"
d1gfedr1es00,1938,"0"
d1gfedr1es00,1939,"0"
d1gfedr1es00,1940,"6"
d1gfedr1es00,1941,"113"
d1gfedr1es00,1942,"705"
d1gfedr1es00,1943,"1,441"
d1gfedr1es00,1944,"2,963"
d1gfedr1es00,1945,"5,892"
d1gfedr1es00,1946,"7,679"
d1gfedr1es00,1947,"8,992"
d1gfedr1es00,1948,"9,285"
d1gfedr1es00,1949,"4,950"
d1gfedr1es00,1950,"5,114"
d1gfedr1es00,1951,"63"
d1gfedr1es00,1952,"105"
d1gfedr1es00,1953,"83"
d1gfedr1es00,1954,"83"
d1gfedr1es00,1955,"0"
d1gfedr1es00,1956,"0"
d1gfedr1es00,1957,"0"
d1gfedr1es00,1958,"0"
d1gfedr1es00,1959,"0"
d1gfedr1es00,1960,"0"
d1gfedr1es00,1961,"0"
d1gfedr1es00,1962,"0"
d1gfedr1es00,1963,"0"
d1gfedr1es00,1964,"0"
d1gfedr1es00,1965,"0"
d1gfedr1es00,1966,"355"
d1gfedr1es00,1967,"488"
d1gfedr1es00,1968,"717"
d1gfedr1es00,1969,"521"
d1gfedr1es00,1970,"576"
d1gfedr1es00,1971,"389"
d1gfedr1es00,1972,"0"
d1gfedr1es00,1973,"425"
d1gfedr1es00,1974,"0"
d1gfedr1es00,1975,"0"
d1gfedr1es00,1976,"0"
d1gfedr1es00,1977,"0"
d1gfedr1es00,1978,"0"
d1gfedr1es00,1979,"0"
d1gfedr1es00,1980,"0"
d1gfedr1es00,1981,"0"
d1gfedr1es00,1982,"0"
d1gfedr1es00,1983,"0"
d1gfedr1es00,1984,"0"
d1gfedr1es00,1985,"0"
d1gfedr1es00,1986,"0"
d1gfedr1es00,1987,"0"
d1gfedr1es00,1988,"0"
d1gfedr1es00,1989,"0"
d1gfedr1es00,1990,"0"
d1gfedr1es00,1991,"717"
d1gfedr1es00,1992,"44"
d1gfedr1es00,1993,"0"
d1gfedr1es00,1994,"0"
d1gfedr1es00,1995,"0"
d1gfedr1es00,1996,"0"
d1gfedr1es00,1997,"0"
d1gfedr1es00,1998,"0"
d1gfedr1es00,1999,"0"
d1gfedr1es00,2000,"0"
d1gfedr1es00,2001,"371"
d1gfedr1es00,2002,"344"
d1gfedr1es00,2003,"1,186"
d1gfedr1es00,2004,"336"
d1gfedr1es00,2005,"1,015"
d1gfedr1es00,2006,"16"
d1gfedr1es00,2007,"45"
d1gfedr1es00,2008,"128"
d1gfedr1es00,2009,"72"
d1gfedr1es00,2010,"129"
d1gfedr1es00,2011,"222"
d1gfedr1es00,2012,"163"
d1gfedr1es00,2013,"191"
d1gfedr1es00,2014,"159"
d1gfedr1es00,2015,"131"
d1gfedr1es00,2016,"49"
d1gfedr1es00,2017,"113"
d1gfedr1es00,2018,"5,961"
d1gfedr1es00,2019,"115"
d1gfedr1es00,2020,"143"
d1gfedr1es00,2021,"42"
d1gfedr1es00,2022,"0"
d1gfedr1es00,2023,"0"
d1gfedr1es00,2024,"0"
d1gstlc1es00,1925,"0"
d1gstlc1es00,1926,"0"
d1gstlc1es00,1927,"0"
d1gstlc1es00,1928,"0"
d1gstlc1es00,1929,"0"
d1gstlc1es00,1930,"0"
d1gstlc1es00,1931,"0"
d1gstlc1es00,1932,"0"
d1gstlc1es00,1933,"0"
d1gstlc1es00,1934,"0"
d1gstlc1es00,1935,"0"
d1gstlc1es00,1936,"0"
d1gstlc1es00,1937,"0"
d1gstlc1es00,1938,"0"
d1gstlc1es00,1939,"0"
d1gstlc1es00,1940,"0"
d1gstlc1es00,1941,"0"
d1gstlc1es00,1942,"0"
d1gstlc1es00,1943,"0"
d1gstlc1es00,1944,"0"
d1gstlc1es00,1945,"0"
d1gstlc1es00,1946,"0"
d1gstlc1es00,1947,"0"
d1gstlc1es00,1948,"0"
d1gstlc1es00,1949,"0"
d1gstlc1es00,1950,"0"
d1gstlc1es00,1951,"0"
d1gstlc1es00,1952,"0"
d1gstlc1es00,1953,"0"
d1gstlc1es00,1954,"0"
d1gstlc1es00,1955,"0"
d1gstlc1es00,1956,"0"
d1gstlc1es00,1957,"0"
d1gstlc1es00,1958,"0"
d1gstlc1es00,1959,"0"
d1gstlc1es00,1960,"0"
d1gstlc1es00,1961,"0"
d1gstlc1es00,1962,"0"
d1gstlc1es00,1963,"0"
d1gstlc1es00,1964,"0"
d1gstlc1es00,1965,"0"
d1gstlc1es00,1966,"0"
d1gstlc1es00,1967,"0"
d1gstlc1es00,1968,"0"
d1gstlc1es00,1969,"0"
d1gstlc1es00,1970,"0"
d1gstlc1es00,1971,"0"
d1gstlc1es00,1972,"0"
d1gstlc1es00,1973,"0"
d1gstlc1es00,1974,"0"
d1gstlc1es00,1975,"0"
d1gstlc1es00,1976,"0"
d1gstlc1es00,1977,"0"
d1gstlc1es00,1978,"0"
d1gstlc1es00,1979,"0"
d1gstlc1es00,1980,"0"
d1gstlc1es00,1981,"0"
d1gstlc1es00,1982,"0"
d1gstlc1es00,1983,"0"
d1gstlc1es00,1984,"0"
d1gstlc1es00,1985,"0"
d1gstlc1es00,1986,"0"
d1gstlc1es00,1987,"0"
d1gstlc1es00,1988,"0"
d1gstlc1es00,1989,"1,021"
d1gstlc1es00,1990,"0"
d1gstlc1es00,1991,"0"
d1gstlc1es00,1992,"0"
d1gstlc1es00,1993,"0"
d1gstlc1es00,1994,"2,049"
d1gstlc1es00,1995,"0"
d1gstlc1es00,1996,"0"
d1gstlc1es00,1997,"0"
d1gstlc1es00,1998,"0"
d1gstlc1es00,1999,"0"
d1gstlc1es00,2000,"0"
d1gstlc1es00,2001,"1,740"
d1gstlc1es00,2002,"0"
d1gstlc1es00,2003,"0"
d1gstlc1es00,2004,"0"
d1gstlc1es00,2005,"15,466"
d1gstlc1es00,2006,"0"
d1gstlc1es00,2007,"0"
d1gstlc1es00,2008,"0"
d1gstlc1es00,2009,"0"
d1gstlc1es00,2010,"0"
d1gstlc1es00,2011,"0"
d1gstlc1es00,2012,"7,361"
d1gstlc1es00,2013,"0"
d1gstlc1es00,2014,"0"
d1gstlc1es00,2015,"0"
d1gstlc1es00,2016,"0"
d1gstlc1es00,2017,"2,131"
d1gstlc1es00,2018,"159"
d1gstlc1es00,2019,"0"
d1gstlc1es00,2020,"0"
d1gstlc1es00,2021,"4,000"
d1gstlc1es00,2022,"3,000"
d1gstlc1es00,2023,"0"
d1gstlc1es00,2024,"5,000"
d1gtotl1eq00,1925,"0"
d1gtotl1eq00,1926,"0"
d1gtotl1eq00,1927,"0"
d1gtotl1eq00,1928,"0"
d1gtotl1eq00,1929,"0"
d1gtotl1eq00,1930,"0"
d1gtotl1eq00,1931,"0"
d1gtotl1eq00,1932,"0"
d1gtotl1eq00,1933,"0"
d1gtotl1eq00,1934,"0"
d1gtotl1eq00,1935,"0"
d1gtotl1eq00,1936,"0"
d1gtotl1eq00,1937,"0"
d1gtotl1eq00,1938,"0"
d1gtotl1eq00,1939,"0"
d1gtotl1eq00,1940,"6"
d1gtotl1eq00,1941,"113"
d1gtotl1eq00,1942,"705"
d1gtotl1eq00,1943,"1,441"
d1gtotl1eq00,1944,"2,963"
d1gtotl1eq00,1945,"5,892"
d1gtotl1eq00,1946,"7,679"
d1gtotl1eq00,1947,"8,992"
d1gtotl1eq00,1948,"9,285"
d1gtotl1eq00,1949,"4,950"
d1gtotl1eq00,1950,"5,114"
d1gtotl1eq00,1951,"63"
d1gtotl1eq00,1952,"105"
d1gtotl1eq00,1953,"83"
d1gtotl1eq00,1954,"83"
d1gtotl1eq00,1955,"0"
d1gtotl1eq00,1956,"0"
d1gtotl1eq00,1957,"0"
d1gtotl1eq00,1958,"0"
d1gtotl1eq00,1959,"0"
d1gtotl1eq00,1960,"0"
d1gtotl1eq00,1961,"0"
d1gtotl1eq00,1962,"0"
d1gtotl1eq00,1963,"0"
d1gtotl1eq00,1964,"0"
d1gtotl1eq00,1965,"0"
d1gtotl1eq00,1966,"355"
d1gtotl1eq00,1967,"488"
d1gtotl1eq00,1968,"717"
d1gtotl1eq00,1969,"521"
d1gtotl1eq00,1970,"576"
d1gtotl1eq00,1971,"389"
d1gtotl1eq00,1972,"0"
d1gtotl1eq00,1973,"425"
d1gtotl1eq00,1974,"0"
d1gtotl1eq00,1975,"0"
d1gtotl1eq00,1976,"0"
d1gtotl1eq00,1977,"0"
d1gtotl1eq00,1978,"0"
d1gtotl1eq00,1979,"0"
d1gtotl1eq00,1980,"0"
d1gtotl1eq00,1981,"0"
d1gtotl1eq00,1982,"0"
d1gtotl1eq00,1983,"0"
d1gtotl1eq00,1984,"0"
d1gtotl1eq00,1985,"0"
d1gtotl1eq00,1986,"0"
d1gtotl1eq00,1987,"0"
d1gtotl1eq00,1988,"0"
d1gtotl1eq00,1989,"0"
d1gtotl1eq00,1990,"0"
d1gtotl1eq00,1991,"717"
d1gtotl1eq00,1992,"44"
d1gtotl1eq00,1993,"0"
d1gtotl1eq00,1994,"0"
d1gtotl1eq00,1995,"0"
d1gtotl1eq00,1996,"0"
d1gtotl1eq00,1997,"0"
d1gtotl1eq00,1998,"0"
d1gtotl1eq00,1999,"0"
d1gtotl1eq00,2000,"0"
d1gtotl1eq00,2001,"481"
d1gtotl1eq00,2002,"344"
d1gtotl1eq00,2003,"1,186"
d1gtotl1eq00,2004,"336"
d1gtotl1eq00,2005,"53"
d1gtotl1eq00,2006,"16"
d1gtotl1eq00,2007,"45"
d1gtotl1eq00,2008,"128"
d1gtotl1eq00,2009,"72"
d1gtotl1eq00,2010,"129"
d1gtotl1eq00,2011,"222"
d1gtotl1eq00,2012,"363"
d1gtotl1eq00,2013,"191"
d1gtotl1eq00,2014,"159"
d1gtotl1eq00,2015,"131"
d1gtotl1eq00,2016,"49"
d1gtotl1eq00,2017,"113"
d1gtotl1eq00,2018,"661"
d1gtotl1eq00,2019,"115"
d1gtotl1eq00,2020,"143"
d1gtotl1eq00,2021,"42"
d1gtotl1eq00,2022,"0"
d1gtotl1eq00,2023,"0"
d1gtotl1eq00,2024,"0"
d1gtotl1es00,1925,"0"
d1gtotl1es00,1926,"0"
d1gtotl1es00,1927,"0"
d1gtotl1es00,1928,"0"
d1gtotl1es00,1929,"0"
d1gtotl1es00,1930,"0"
d1gtotl1es00,1931,"0"
d1gtotl1es00,1932,"0"
d1gtotl1es00,1933,"0"
d1gtotl1es00,1934,"0"
d1gtotl1es00,1935,"0"
d1gtotl1es00,1936,"0"
d1gtotl1es00,1937,"0"
d1gtotl1es00,1938,"0"
d1gtotl1es00,1939,"0"
d1gtotl1es00,1940,"6"
d1gtotl1es00,1941,"113"
d1gtotl1es00,1942,"705"
d1gtotl1es00,1943,"1,441"
d1gtotl1es00,1944,"2,963"
d1gtotl1es00,1945,"5,892"
d1gtotl1es00,1946,"7,679"
d1gtotl1es00,1947,"8,992"
d1gtotl1es00,1948,"9,285"
d1gtotl1es00,1949,"4,950"
d1gtotl1es00,1950,"5,114"
d1gtotl1es00,1951,"63"
d1gtotl1es00,1952,"105"
d1gtotl1es00,1953,"83"
d1gtotl1es00,1954,"83"
d1gtotl1es00,1955,"0"
d1gtotl1es00,1956,"0"
d1gtotl1es00,1957,"0"
d1gtotl1es00,1958,"0"
d1gtotl1es00,1959,"0"
d1gtotl1es00,1960,"0"
d1gtotl1es00,1961,"0"
d1gtotl1es00,1962,"0"
d1gtotl1es00,1963,"0"
d1gtotl1es00,1964,"0"
d1gtotl1es00,1965,"0"
d1gtotl1es00,1966,"355"
d1gtotl1es00,1967,"488"
d1gtotl1es00,1968,"717"
d1gtotl1es00,1969,"521"
d1gtotl1es00,1970,"576"
d1gtotl1es00,1971,"389"
d1gtotl1es00,1972,"0"
d1gtotl1es00,1973,"425"
d1gtotl1es00,1974,"0"
d1gtotl1es00,1975,"0"
d1gtotl1es00,1976,"0"
d1gtotl1es00,1977,"0"
d1gtotl1es00,1978,"0"
d1gtotl1es00,1979,"0"
d1gtotl1es00,1980,"0"
d1gtotl1es00,1981,"0"
d1gtotl1es00,1982,"0"
d1gtotl1es00,1983,"0"
d1gtotl1es00,1984,"0"
d1gtotl1es00,1985,"0"
d1gtotl1es00,1986,"0"
d1gtotl1es00,1987,"0"
d1gtotl1es00,1988,"0"
d1gtotl1es00,1989,"1,021"
d1gtotl1es00,1990,"0"
d1gtotl1es00,1991,"717"
d1gtotl1es00,1992,"44"
d1gtotl1es00,1993,"0"
d1gtotl1es00,1994,"2,049"
d1gtotl1es00,1995,"0"
d1gtotl1es00,1996,"0"
d1gtotl1es00,1997,"0"
d1gtotl1es00,1998,"0"
d1gtotl1es00,1999,"0"
d1gtotl1es00,2000,"0"
d1gtotl1es00,2001,"2,111"
d1gtotl1es00,2002,"344"
d1gtotl1es00,2003,"1,186"
d1gtotl1es00,2004,"336"
d1gtotl1es00,2005,"16,481"
d1gtotl1es00,2006,"16"
d1gtotl1es00,2007,"45"
d1gtotl1es00,2008,"128"
d1gtotl1es00,2009,"72"
d1gtotl1es00,2010,"129"
d1gtotl1es00,2011,"222"
d1gtotl1es00,2012,"7,524"
d1gtotl1es00,2013,"191"
d1gtotl1es00,2014,"159"
d1gtotl1es00,2015,"131"
d1gtotl1es00,2016,"49"
d1gtotl1es00,2017,"2,244"
d1gtotl1es00,2018,"6,120"
d1gtotl1es00,2019,"115"
d1gtotl1es00,2020,"143"
d1gtotl1es00,2021,"4,042"
d1gtotl1es00,2022,"3,000"
d1gtotl1es00,2023,"0"
d1gtotl1es00,2024,"5,000"
d1gtotl1esnr,1925,"0"
d1gtotl1esnr,1926,"0"
d1gtotl1esnr,1927,"0"
d1gtotl1esnr,1928,"0"
d1gtotl1esnr,1929,"0"
d1gtotl1esnr,1930,"0"
d1gtotl1esnr,1931,"0"
d1gtotl1esnr,1932,"0"
d1gtotl1esnr,1933,"0"
d1gtotl1esnr,1934,"0"
d1gtotl1esnr,1935,"0"
d1gtotl1esnr,1936,"0"
d1gtotl1esnr,1937,"0"
d1gtotl1esnr,1938,"0"
d1gtotl1esnr,1939,"0"
d1gtotl1esnr,1940,"6"
d1gtotl1esnr,1941,"113"
d1gtotl1esnr,1942,"705"
d1gtotl1esnr,1943,"1,441"
d1gtotl1esnr,1944,"2,963"
d1gtotl1esnr,1945,"5,892"
d1gtotl1esnr,1946,"7,679"
d1gtotl1esnr,1947,"8,992"
d1gtotl1esnr,1948,"9,285"
d1gtotl1esnr,1949,"4,950"
d1gtotl1esnr,1950,"5,114"
d1gtotl1esnr,1951,"63"
d1gtotl1esnr,1952,"105"
d1gtotl1esnr,1953,"83"
d1gtotl1esnr,1954,"83"
d1gtotl1esnr,1955,"0"
d1gtotl1esnr,1956,"0"
d1gtotl1esnr,1957,"0"
d1gtotl1esnr,1958,"0"
d1gtotl1esnr,1959,"0"
d1gtotl1esnr,1960,"0"
d1gtotl1esnr,1961,"0"
d1gtotl1esnr,1962,"0"
d1gtotl1esnr,1963,"0"
d1gtotl1esnr,1964,"0"
d1gtotl1esnr,1965,"0"
d1gtotl1esnr,1966,"355"
d1gtotl1esnr,1967,"488"
d1gtotl1esnr,1968,"717"
d1gtotl1esnr,1969,"521"
d1gtotl1esnr,1970,"576"
d1gtotl1esnr,1971,"389"
d1gtotl1esnr,1972,"0"
d1gtotl1esnr,1973,"425"
d1gtotl1esnr,1974,"0"
d1gtotl1esnr,1975,"0"
d1gtotl1esnr,1976,"0"
d1gtotl1esnr,1977,"0"
d1gtotl1esnr,1978,"0"
d1gtotl1esnr,1979,"0"
d1gtotl1esnr,1980,"0"
d1gtotl1esnr,1981,"0"
d1gtotl1esnr,1982,"0"
d1gtotl1esnr,1983,"0"
d1gtotl1esnr,1984,"0"
d1gtotl1esnr,1985,"0"
d1gtotl1esnr,1986,"0"
d1gtotl1esnr,1987,"0"
d1gtotl1esnr,1988,"0"
d1gtotl1esnr,1989,"1,021"
d1gtotl1esnr,1990,"0"
d1gtotl1esnr,1991,"717"
d1gtotl1esnr,1992,"44"
d1gtotl1esnr,1993,"0"
d1gtotl1esnr,1994,"1,983"
d1gtotl1esnr,1995,"0"
d1gtotl1esnr,1996,"0"
d1gtotl1esnr,1997,"0"
d1gtotl1esnr,1998,"0"
d1gtotl1esnr,1999,"0"
d1gtotl1esnr,2000,"0"
d1gtotl1esnr,2001,"2,111"
d1gtotl1esnr,2002,"344"
d1gtotl1esnr,2003,"1,186"
d1gtotl1esnr,2004,"336"
d1gtotl1esnr,2005,"15,899"
d1gtotl1esnr,2006,"16"
d1gtotl1esnr,2007,"45"
d1gtotl1esnr,2008,"128"
d1gtotl1esnr,2009,"72"
d1gtotl1esnr,2010,"129"
d1gtotl1esnr,2011,"222"
d1gtotl1esnr,2012,"7,524"
d1gtotl1esnr,2013,"191"
d1gtotl1esnr,2014,"159"
d1gtotl1esnr,2015,"131"
d1gtotl1esnr,2016,"49"
d1gtotl1esnr,2017,"2,244"
d1gtotl1esnr,2018,"6,120"
d1gtotl1esnr,2019,"115"
d1gtotl1esnr,2020,"143"
d1gtotl1esnr,2021,"3,912"
d1gtotl1esnr,2022,"2,903"
d1gtotl1esnr,2023,"0"
d1gtotl1esnr,2024,"4,838"
d1gtotl1ip00,1925,"0"
d1gtotl1ip00,1926,"0"
d1gtotl1ip00,1927,"0"
d1gtotl1ip00,1928,"0"
d1gtotl1ip00,1929,"0"
d1gtotl1ip00,1930,"0"
d1gtotl1ip00,1931,"0"
d1gtotl1ip00,1932,"0"
d1gtotl1ip00,1933,"0"
d1gtotl1ip00,1934,"0"
d1gtotl1ip00,1935,"0"
d1gtotl1ip00,1936,"0"
d1gtotl1ip00,1937,"0"
d1gtotl1ip00,1938,"0"
d1gtotl1ip00,1939,"0"
d1gtotl1ip00,1940,"0"
d1gtotl1ip00,1941,"0"
d1gtotl1ip00,1942,"0"
d1gtotl1ip00,1943,"0"
d1gtotl1ip00,1944,"0"
d1gtotl1ip00,1945,"0"
d1gtotl1ip00,1946,"0"
d1gtotl1ip00,1947,"0"
d1gtotl1ip00,1948,"0"
d1gtotl1ip00,1949,"0"
d1gtotl1ip00,1950,"0"
d1gtotl1ip00,1951,"0"
d1gtotl1ip00,1952,"0"
d1gtotl1ip00,1953,"0"
d1gtotl1ip00,1954,"0"
d1gtotl1ip00,1955,"0"
d1gtotl1ip00,1956,"0"
d1gtotl1ip00,1957,"0"
d1gtotl1ip00,1958,"0"
d1gtotl1ip00,1959,"0"
d1gtotl1ip00,1960,"0"
d1gtotl1ip00,1961,"0"
d1gtotl1ip00,1962,"0"
d1gtotl1ip00,1963,"0"
d1gtotl1ip00,1964,"0"
d1gtotl1ip00,1965,"0"
d1gtotl1ip00,1966,"0"
d1gtotl1ip00,1967,"0"
d1gtotl1ip00,1968,"0"
d1gtotl1ip00,1969,"0"
d1gtotl1ip00,1970,"0"
d1gtotl1ip00,1971,"0"
d1gtotl1ip00,1972,"0"
d1gtotl1ip00,1973,"0"
d1gtotl1ip00,1974,"0"
d1gtotl1ip00,1975,"0"
d1gtotl1ip00,1976,"0"
d1gtotl1ip00,1977,"0"
d1gtotl1ip00,1978,"0"
d1gtotl1ip00,1979,"0"
d1gtotl1ip00,1980,"0"
d1gtotl1ip00,1981,"0"
d1gtotl1ip00,1982,"0"
d1gtotl1ip00,1983,"0"
d1gtotl1ip00,1984,"0"
d1gtotl1ip00,1985,"0"
d1gtotl1ip00,1986,"0"
d1gtotl1ip00,1987,"0"
d1gtotl1ip00,1988,"0"
d1gtotl1ip00,1989,"0"
d1gtotl1ip00,1990,"0"
d1gtotl1ip00,1991,"0"
d1gtotl1ip00,1992,"0"
d1gtotl1ip00,1993,"0"
d1gtotl1ip00,1994,"0"
d1gtotl1ip00,1995,"0"
d1gtotl1ip00,1996,"0"
d1gtotl1ip00,1997,"0"
d1gtotl1ip00,1998,"0"
d1gtotl1ip00,1999,"0"
d1gtotl1ip00,2000,"0"
d1gtotl1ip00,2001,"0"
d1gtotl1ip00,2002,"0"
d1gtotl1ip00,2003,"0"
d1gtotl1ip00,2004,"0"
d1gtotl1ip00,2005,"0"
d1gtotl1ip00,2006,"0"
d1gtotl1ip00,2007,"0"
d1gtotl1ip00,2008,"0"
d1gtotl1ip00,2009,"0"
d1gtotl1ip00,2010,"0"
d1gtotl1ip00,2011,"0"
d1gtotl1ip00,2012,"0"
d1gtotl1ip00,2013,"0"
d1gtotl1ip00,2014,"0"
d1gtotl1ip00,2015,"0"
d1gtotl1ip00,2016,"0"
d1gtotl1ip00,2017,"0"
d1gtotl1ip00,2018,"0"
d1gtotl1ip00,2019,"0"
d1gtotl1ip00,2020,"0"
d1gtotl1ip00,2021,"0"
d1gtotl1ip00,2022,"0"
d1gtotl1ip00,2023,"0"
d1gtotl1ip00,2024,"0"
d1gtotl1sa00,1925,"0"
d1gtotl1sa00,1926,"0"
d1gtotl1sa00,1927,"0"
d1gtotl1sa00,1928,"0"
d1gtotl1sa00,1929,"0"
d1gtotl1sa00,1930,"0"
d1gtotl1sa00,1931,"0"
d1gtotl1sa00,1932,"0"
d1gtotl1sa00,1933,"0"
d1gtotl1sa00,1934,"0"
d1gtotl1sa00,1935,"0"
d1gtotl1sa00,1936,"0"
d1gtotl1sa00,1937,"0"
d1gtotl1sa00,1938,"0"
d1gtotl1sa00,1939,"0"
d1gtotl1sa00,1940,"0"
d1gtotl1sa00,1941,"0"
d1gtotl1sa00,1942,"0"
d1gtotl1sa00,1943,"0"
d1gtotl1sa00,1944,"0"
d1gtotl1sa00,1945,"0"
d1gtotl1sa00,1946,"0"
d1gtotl1sa00,1947,"0"
d1gtotl1sa00,1948,"0"
d1gtotl1sa00,1949,"0"
d1gtotl1sa00,1950,"0"
d1gtotl1sa00,1951,"0"
d1gtotl1sa00,1952,"0"
d1gtotl1sa00,1953,"0"
d1gtotl1sa00,1954,"0"
d1gtotl1sa00,1955,"0"
d1gtotl1sa00,1956,"0"
d1gtotl1sa00,1957,"0"
d1gtotl1sa00,1958,"0"
d1gtotl1sa00,1959,"0"
d1gtotl1sa00,1960,"0"
d1gtotl1sa00,1961,"0"
d1gtotl1sa00,1962,"0"
d1gtotl1sa00,1963,"0"
d1gtotl1sa00,1964,"0"
d1gtotl1sa00,1965,"0"
d1gtotl1sa00,1966,"0"
d1gtotl1sa00,1967,"0"
d1gtotl1sa00,1968,"0"
d1gtotl1sa00,1969,"0"
d1gtotl1sa00,1970,"0"
d1gtotl1sa00,1971,"0"
d1gtotl1sa00,1972,"0"
d1gtotl1sa00,1973,"0"
d1gtotl1sa00,1974,"0"
d1gtotl1sa00,1975,"0"
d1gtotl1sa00,1976,"0"
d1gtotl1sa00,1977,"0"
d1gtotl1sa00,1978,"0"
d1gtotl1sa00,1979,"0"
d1gtotl1sa00,1980,"0"
d1gtotl1sa00,1981,"0"
d1gtotl1sa00,1982,"0"
d1gtotl1sa00,1983,"0"
d1gtotl1sa00,1984,"0"
d1gtotl1sa00,1985,"0"
d1gtotl1sa00,1986,"0"
d1gtotl1sa00,1987,"0"
d1gtotl1sa00,1988,"0"
d1gtotl1sa00,1989,"0"
d1gtotl1sa00,1990,"0"
d1gtotl1sa00,1991,"0"
d1gtotl1sa00,1992,"0"
d1gtotl1sa00,1993,"0"
d1gtotl1sa00,1994,"66"
d1gtotl1sa00,1995,"0"
d1gtotl1sa00,1996,"0"
d1gtotl1sa00,1997,"0"
d1gtotl1sa00,1998,"0"
d1gtotl1sa00,1999,"0"
d1gtotl1sa00,2000,"0"
d1gtotl1sa00,2001,"0"
d1gtotl1sa00,2002,"0"
d1gtotl1sa00,2003,"0"
d1gtotl1sa00,2004,"0"
d1gtotl1sa00,2005,"582"
d1gtotl1sa00,2006,"0"
d1gtotl1sa00,2007,"0"
d1gtotl1sa00,2008,"0"
d1gtotl1sa00,2009,"0"
d1gtotl1sa00,2010,"0"
d1gtotl1sa00,2011,"0"
d1gtotl1sa00,2012,"0"
d1gtotl1sa00,2013,"0"
d1gtotl1sa00,2014,"0"
d1gtotl1sa00,2015,"0"
d1gtotl1sa00,2016,"0"
d1gtotl1sa00,2017,"0"
d1gtotl1sa00,2018,"0"
d1gtotl1sa00,2019,"0"
d1gtotl1sa00,2020,"0"
d1gtotl1sa00,2021,"129"
d1gtotl1sa00,2022,"97"
d1gtotl1sa00,2023,"0"
d1gtotl1sa00,2024,"162"
d1gtotl1stnr,1925,"0"
d1gtotl1stnr,1926,"0"
d1gtotl1stnr,1927,"0"
d1gtotl1stnr,1928,"0"
d1gtotl1stnr,1929,"0"
d1gtotl1stnr,1930,"0"
d1gtotl1stnr,1931,"0"
d1gtotl1stnr,1932,"0"
d1gtotl1stnr,1933,"0"
d1gtotl1stnr,1934,"0"
d1gtotl1stnr,1935,"0"
d1gtotl1stnr,1936,"0"
d1gtotl1stnr,1937,"0"
d1gtotl1stnr,1938,"0"
d1gtotl1stnr,1939,"0"
d1gtotl1stnr,1940,"0"
d1gtotl1stnr,1941,"0"
d1gtotl1stnr,1942,"0"
d1gtotl1stnr,1943,"0"
d1gtotl1stnr,1944,"0"
d1gtotl1stnr,1945,"0"
d1gtotl1stnr,1946,"0"
d1gtotl1stnr,1947,"0"
d1gtotl1stnr,1948,"0"
d1gtotl1stnr,1949,"0"
d1gtotl1stnr,1950,"0"
d1gtotl1stnr,1951,"0"
d1gtotl1stnr,1952,"0"
d1gtotl1stnr,1953,"0"
d1gtotl1stnr,1954,"0"
d1gtotl1stnr,1955,"0"
d1gtotl1stnr,1956,"0"
d1gtotl1stnr,1957,"0"
d1gtotl1stnr,1958,"0"
d1gtotl1stnr,1959,"0"
d1gtotl1stnr,1960,"0"
d1gtotl1stnr,1961,"0"
d1gtotl1stnr,1962,"0"
d1gtotl1stnr,1963,"0"
d1gtotl1stnr,1964,"0"
d1gtotl1stnr,1965,"0"
d1gtotl1stnr,1966,"0"
d1gtotl1stnr,1967,"0"
d1gtotl1stnr,1968,"0"
d1gtotl1stnr,1969,"0"
d1gtotl1stnr,1970,"0"
d1gtotl1stnr,1971,"0"
d1gtotl1stnr,1972,"0"
d1gtotl1stnr,1973,"0"
d1gtotl1stnr,1974,"0"
d1gtotl1stnr,1975,"0"
d1gtotl1stnr,1976,"0"
d1gtotl1stnr,1977,"0"
d1gtotl1stnr,1978,"0"
d1gtotl1stnr,1979,"0"
d1gtotl1stnr,1980,"0"
d1gtotl1stnr,1981,"0"
d1gtotl1stnr,1982,"0"
d1gtotl1stnr,1983,"0"
d1gtotl1stnr,1984,"0"
d1gtotl1stnr,1985,"0"
d1gtotl1stnr,1986,"0"
d1gtotl1stnr,1987,"0"
d1gtotl1stnr,1988,"0"
d1gtotl1stnr,1989,"1,021"
d1gtotl1stnr,1990,"0"
d1gtotl1stnr,1991,"0"
d1gtotl1stnr,1992,"0"
d1gtotl1stnr,1993,"0"
d1gtotl1stnr,1994,"1,983"
d1gtotl1stnr,1995,"0"
d1gtotl1stnr,1996,"0"
d1gtotl1stnr,1997,"0"
d1gtotl1stnr,1998,"0"
d1gtotl1stnr,1999,"0"
d1gtotl1stnr,2000,"0"
d1gtotl1stnr,2001,"1,630"
d1gtotl1stnr,2002,"0"
d1gtotl1stnr,2003,"0"
d1gtotl1stnr,2004,"0"
d1gtotl1stnr,2005,"15,846"
d1gtotl1stnr,2006,"0"
d1gtotl1stnr,2007,"0"
d1gtotl1stnr,2008,"0"
d1gtotl1stnr,2009,"0"
